market_area,modality,sub_modality,auction,product,delivery_date,trading_date,period_index,period_label,period_start,metric,unit,value,value_raw,source_url,scraped_at
SE4,Auction,Intraday,IDA2,60,2026-07-09,,3,3,2026-07-09T03:00:00,sell_volume,MWh,1.6,1.6,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,3,3,2026-07-09T03:00:00,volume,MWh,1.8,1.8,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,3,3,2026-07-09T03:00:00,weight_avg,€/MWh,117.32,117.32,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,high,€/MWh,111.08,111.08,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,id_full,€/MWh,110.24,110.24,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,last,€/MWh,111.08,111.08,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,low,€/MWh,111.08,111.08,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,sell_volume,MWh,1.5,1.5,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,volume,MWh,0.8,0.8,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,5,5,2026-07-09T05:00:00,weight_avg,€/MWh,111.08,111.08,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,high,€/MWh,106.87,106.87,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,id_full,€/MWh,105.7,105.70,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,last,€/MWh,106.87,106.87,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,low,€/MWh,106.87,106.87,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,6,6,2026-07-09T06:00:00,weight_avg,€/MWh,106.87,106.87,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,id_full,€/MWh,104.32,104.32,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,7,7,2026-07-09T07:00:00,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,buy_volume,MWh,0.2,0.2,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,high,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,id_full,€/MWh,106.97,106.97,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,last,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,low,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,volume,MWh,0.1,0.1,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,9,9,2026-07-09T09:00:00,weight_avg,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,buy_volume,MWh,0.2,0.2,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,high,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,id_full,€/MWh,104.52,104.52,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,last,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,low,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,volume,MWh,0.1,0.1,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,10,10,2026-07-09T10:00:00,weight_avg,€/MWh,120.1,120.10,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,id_full,€/MWh,103.22,103.22,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,12,12,2026-07-09T12:00:00,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,high,€/MWh,102.5,102.50,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,id_full,€/MWh,102.58,102.58,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,last,€/MWh,102.5,102.50,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,low,€/MWh,102.5,102.50,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,sell_volume,MWh,0.2,0.2,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,volume,MWh,0.1,0.1,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,13,13,2026-07-09T13:00:00,weight_avg,€/MWh,102.5,102.50,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,id_full,€/MWh,100.54,100.54,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,14,14,2026-07-09T14:00:00,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,16,16,2026-07-09T16:00:00,buy_volume,MWh,0.2,0.2,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
SE4,Auction,Intraday,IDA2,60,2026-07-09,,16,16,2026-07-09T16:00:00,high,€/MWh,109.74,109.74,https://www.epexspot.com/en/market-results?market_area=SE4&auction=IDA2&modality=Auction&sub_modality=Intraday&product=60&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:10:39+00:00
