delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,NO1,00 - 01,1103.4,110.1,1103.4,108.67,2026-07-09T00:00:00
2026-07-09,NO1,01 - 02,1085.4,152.9,1085.4,106.02,2026-07-09T01:00:00
2026-07-09,NO1,02 - 03,1075.4,167.1,1075.4,101.92,2026-07-09T02:00:00
2026-07-09,NO1,03 - 04,1083.9,172.1,1083.9,100.64,2026-07-09T03:00:00
2026-07-09,NO1,04 - 05,1077.9,171.4,1077.9,101.42,2026-07-09T04:00:00
2026-07-09,NO1,05 - 06,1073.9,172.8,1073.9,106.91,2026-07-09T05:00:00
2026-07-09,NO1,06 - 07,1110.8,137.9,1110.8,112.02,2026-07-09T06:00:00
2026-07-09,NO1,07 - 08,1166.5,127.7,1166.5,113.34,2026-07-09T07:00:00
2026-07-09,NO1,08 - 09,1145.7,109.8,1145.7,112.56,2026-07-09T08:00:00
2026-07-09,NO1,09 - 10,1082.8,142.6,1082.8,106.13,2026-07-09T09:00:00
2026-07-09,NO1,10 - 11,1230.4,181.1,1230.4,99.52,2026-07-09T10:00:00
2026-07-09,NO1,11 - 12,1215.3,197.6,1215.3,91.96,2026-07-09T11:00:00
2026-07-09,NO1,12 - 13,1084.7,179.2,1084.7,81.78,2026-07-09T12:00:00
2026-07-09,NO1,13 - 14,1106.2,160.9,1106.2,76.87,2026-07-09T13:00:00
2026-07-09,NO1,14 - 15,1182.6,149.3,1182.6,75.28,2026-07-09T14:00:00
2026-07-09,NO1,15 - 16,1100.5,188.2,1100.5,75.25,2026-07-09T15:00:00
2026-07-09,NO1,16 - 17,1068.9,158.3,1068.9,90.24,2026-07-09T16:00:00
2026-07-09,NO1,17 - 18,1089.5,125.4,1089.5,101.32,2026-07-09T17:00:00
2026-07-09,NO1,18 - 19,1290.7,78.1,1290.7,109.91,2026-07-09T18:00:00
2026-07-09,NO1,19 - 20,1110.3,83.8,1110.3,121.58,2026-07-09T19:00:00
2026-07-09,NO1,20 - 21,1279.5,78.3,1279.5,106.86,2026-07-09T20:00:00
2026-07-09,NO1,21 - 22,1169.6,99.2,1169.6,107.64,2026-07-09T21:00:00
2026-07-09,NO1,22 - 23,1137.1,131.4,1137.1,108.0,2026-07-09T22:00:00
2026-07-09,NO1,23 - 24,1193.1,145.3,1193.1,112.92,2026-07-09T23:00:00
