delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,FR,00 - 01,12647.0,20599.1,20599.1,140.73,2026-07-09T00:00:00
2026-07-09,FR,01 - 02,12171.1,20851.8,20851.8,132.21,2026-07-09T01:00:00
2026-07-09,FR,02 - 03,11682.2,20348.3,20348.3,126.61,2026-07-09T02:00:00
2026-07-09,FR,03 - 04,11255.5,20707.3,20707.3,114.67,2026-07-09T03:00:00
2026-07-09,FR,04 - 05,11542.0,21091.5,21091.5,114.61,2026-07-09T04:00:00
2026-07-09,FR,05 - 06,11811.6,21441.4,21441.4,133.66,2026-07-09T05:00:00
2026-07-09,FR,06 - 07,13135.1,21135.7,21135.7,137.68,2026-07-09T06:00:00
2026-07-09,FR,07 - 08,14191.0,21314.6,21314.6,144.41,2026-07-09T07:00:00
2026-07-09,FR,08 - 09,15373.2,20820.0,20820.0,137.1,2026-07-09T08:00:00
2026-07-09,FR,09 - 10,16752.9,20367.7,20367.7,103.39,2026-07-09T09:00:00
2026-07-09,FR,10 - 11,17844.1,22552.8,22552.8,71.64,2026-07-09T10:00:00
2026-07-09,FR,11 - 12,19432.3,24128.2,24128.2,54.06,2026-07-09T11:00:00
2026-07-09,FR,12 - 13,19796.0,24924.8,24924.8,36.94,2026-07-09T12:00:00
2026-07-09,FR,13 - 14,19664.8,25808.9,25808.9,23.76,2026-07-09T13:00:00
2026-07-09,FR,14 - 15,19863.1,25729.2,25729.2,31.33,2026-07-09T14:00:00
2026-07-09,FR,15 - 16,19661.9,24847.6,24847.6,30.93,2026-07-09T15:00:00
2026-07-09,FR,16 - 17,19235.2,23796.7,23796.7,55.32,2026-07-09T16:00:00
2026-07-09,FR,17 - 18,17952.2,22217.7,22217.7,97.54,2026-07-09T17:00:00
2026-07-09,FR,18 - 19,17217.1,20642.1,20642.1,124.0,2026-07-09T18:00:00
2026-07-09,FR,19 - 20,15964.7,19721.7,19721.7,159.73,2026-07-09T19:00:00
2026-07-09,FR,20 - 21,17753.7,21082.5,21082.5,174.43,2026-07-09T20:00:00
2026-07-09,FR,21 - 22,16702.2,21203.0,21203.0,173.36,2026-07-09T21:00:00
2026-07-09,FR,22 - 23,16568.6,21560.4,21560.4,173.55,2026-07-09T22:00:00
2026-07-09,FR,23 - 24,15850.8,21024.1,21024.1,156.53,2026-07-09T23:00:00
