delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,FR,00:00 - 00:15,3172.4,4984.2,4984.2,151.95,2026-07-09T00:00:00
2026-07-09,FR,00:15 - 00:30,3158.5,5075.3,5075.3,145.07,2026-07-09T00:15:00
2026-07-09,FR,00:30 - 00:45,3197.6,5273.7,5273.7,137.44,2026-07-09T00:30:00
2026-07-09,FR,00:45 - 01:00,3118.7,5265.9,5265.9,128.45,2026-07-09T00:45:00
2026-07-09,FR,01:00 - 01:15,3099.1,5283.7,5283.7,139.6,2026-07-09T01:00:00
2026-07-09,FR,01:15 - 01:30,3048.2,5254.1,5254.1,131.12,2026-07-09T01:15:00
2026-07-09,FR,01:30 - 01:45,3025.1,5147.0,5147.0,131.18,2026-07-09T01:30:00
2026-07-09,FR,01:45 - 02:00,2998.8,5166.9,5166.9,126.93,2026-07-09T01:45:00
2026-07-09,FR,02:00 - 02:15,2994.0,5079.8,5079.8,128.71,2026-07-09T02:00:00
2026-07-09,FR,02:15 - 02:30,2947.2,5087.2,5087.2,127.74,2026-07-09T02:15:00
2026-07-09,FR,02:30 - 02:45,2900.6,5069.6,5069.6,127.18,2026-07-09T02:30:00
2026-07-09,FR,02:45 - 03:00,2840.5,5111.8,5111.8,122.81,2026-07-09T02:45:00
2026-07-09,FR,03:00 - 03:15,2826.1,5193.3,5193.3,108.01,2026-07-09T03:00:00
2026-07-09,FR,03:15 - 03:30,2799.3,5165.9,5165.9,108.1,2026-07-09T03:15:00
2026-07-09,FR,03:30 - 03:45,2810.4,5167.2,5167.2,124.61,2026-07-09T03:30:00
2026-07-09,FR,03:45 - 04:00,2819.8,5181.0,5181.0,117.96,2026-07-09T03:45:00
2026-07-09,FR,04:00 - 04:15,2864.6,5259.2,5259.2,101.3,2026-07-09T04:00:00
2026-07-09,FR,04:15 - 04:30,2880.6,5263.2,5263.2,116.58,2026-07-09T04:15:00
2026-07-09,FR,04:30 - 04:45,2888.6,5278.6,5278.6,118.86,2026-07-09T04:30:00
2026-07-09,FR,04:45 - 05:00,2908.2,5290.5,5290.5,121.71,2026-07-09T04:45:00
2026-07-09,FR,05:00 - 05:15,2916.5,5323.5,5323.5,126.69,2026-07-09T05:00:00
2026-07-09,FR,05:15 - 05:30,2946.6,5353.4,5353.4,131.66,2026-07-09T05:15:00
2026-07-09,FR,05:30 - 05:45,2963.8,5365.5,5365.5,135.0,2026-07-09T05:30:00
2026-07-09,FR,05:45 - 06:00,2984.7,5398.9,5398.9,141.3,2026-07-09T05:45:00
2026-07-09,FR,06:00 - 06:15,3184.5,5229.0,5229.0,129.35,2026-07-09T06:00:00
2026-07-09,FR,06:15 - 06:30,3249.5,5271.1,5271.1,146.13,2026-07-09T06:15:00
2026-07-09,FR,06:30 - 06:45,3329.9,5327.4,5327.4,135.99,2026-07-09T06:30:00
2026-07-09,FR,06:45 - 07:00,3371.3,5308.3,5308.3,139.24,2026-07-09T06:45:00
2026-07-09,FR,07:00 - 07:15,3441.0,5278.3,5278.3,152.93,2026-07-09T07:00:00
2026-07-09,FR,07:15 - 07:30,3519.1,5340.4,5340.4,150.94,2026-07-09T07:15:00
2026-07-09,FR,07:30 - 07:45,3576.8,5328.2,5328.2,143.06,2026-07-09T07:30:00
2026-07-09,FR,07:45 - 08:00,3654.1,5367.7,5367.7,130.72,2026-07-09T07:45:00
2026-07-09,FR,08:00 - 08:15,3780.9,5166.0,5166.0,154.08,2026-07-09T08:00:00
2026-07-09,FR,08:15 - 08:30,3828.5,5327.0,5327.0,139.63,2026-07-09T08:15:00
2026-07-09,FR,08:30 - 08:45,3859.0,5276.8,5276.8,134.54,2026-07-09T08:30:00
2026-07-09,FR,08:45 - 09:00,3904.8,5050.3,5050.3,120.16,2026-07-09T08:45:00
2026-07-09,FR,09:00 - 09:15,4149.2,4841.4,4841.4,132.41,2026-07-09T09:00:00
2026-07-09,FR,09:15 - 09:30,4207.4,5036.3,5036.3,113.0,2026-07-09T09:15:00
2026-07-09,FR,09:30 - 09:45,4184.3,5152.3,5152.3,90.0,2026-07-09T09:30:00
2026-07-09,FR,09:45 - 10:00,4212.0,5337.7,5337.7,78.13,2026-07-09T09:45:00
2026-07-09,FR,10:00 - 10:15,4435.5,5427.5,5427.5,82.81,2026-07-09T10:00:00
2026-07-09,FR,10:15 - 10:30,4447.8,5609.9,5609.9,77.83,2026-07-09T10:15:00
2026-07-09,FR,10:30 - 10:45,4463.5,5710.9,5710.9,72.5,2026-07-09T10:30:00
2026-07-09,FR,10:45 - 11:00,4497.3,5804.5,5804.5,53.43,2026-07-09T10:45:00
2026-07-09,FR,11:00 - 11:15,4789.6,5900.2,5900.2,52.14,2026-07-09T11:00:00
2026-07-09,FR,11:15 - 11:30,4867.8,6008.3,6008.3,70.0,2026-07-09T11:15:00
2026-07-09,FR,11:30 - 11:45,4870.3,6080.9,6080.9,55.0,2026-07-09T11:30:00
2026-07-09,FR,11:45 - 12:00,4904.6,6138.9,6138.9,39.1,2026-07-09T11:45:00
2026-07-09,FR,12:00 - 12:15,4958.1,6134.9,6134.9,40.62,2026-07-09T12:00:00
2026-07-09,FR,12:15 - 12:30,4940.8,6224.0,6224.0,38.88,2026-07-09T12:15:00
2026-07-09,FR,12:30 - 12:45,4948.3,6234.3,6234.3,38.77,2026-07-09T12:30:00
2026-07-09,FR,12:45 - 13:00,4948.8,6331.7,6331.7,29.48,2026-07-09T12:45:00
2026-07-09,FR,13:00 - 13:15,4891.4,6370.8,6370.8,33.06,2026-07-09T13:00:00
2026-07-09,FR,13:15 - 13:30,4917.5,6442.8,6442.8,26.92,2026-07-09T13:15:00
2026-07-09,FR,13:30 - 13:45,4929.3,6518.0,6518.0,19.49,2026-07-09T13:30:00
2026-07-09,FR,13:45 - 14:00,4926.6,6477.4,6477.4,15.57,2026-07-09T13:45:00
2026-07-09,FR,14:00 - 14:15,4962.3,6435.4,6435.4,25.1,2026-07-09T14:00:00
2026-07-09,FR,14:15 - 14:30,4956.8,6479.7,6479.7,27.67,2026-07-09T14:15:00
2026-07-09,FR,14:30 - 14:45,4993.6,6402.3,6402.3,38.46,2026-07-09T14:30:00
2026-07-09,FR,14:45 - 15:00,4950.3,6411.8,6411.8,34.08,2026-07-09T14:45:00
2026-07-09,FR,15:00 - 15:15,5006.7,6242.6,6242.6,30.44,2026-07-09T15:00:00
2026-07-09,FR,15:15 - 15:30,4943.0,6212.4,6212.4,29.38,2026-07-09T15:15:00
2026-07-09,FR,15:30 - 15:45,4874.5,6199.6,6199.6,31.03,2026-07-09T15:30:00
2026-07-09,FR,15:45 - 16:00,4837.7,6193.0,6193.0,32.85,2026-07-09T15:45:00
2026-07-09,FR,16:00 - 16:15,4867.6,5969.7,5969.7,38.66,2026-07-09T16:00:00
2026-07-09,FR,16:15 - 16:30,4832.0,5944.8,5944.8,46.91,2026-07-09T16:15:00
2026-07-09,FR,16:30 - 16:45,4859.1,6002.8,6002.8,60.7,2026-07-09T16:30:00
2026-07-09,FR,16:45 - 17:00,4676.6,5879.5,5879.5,75.0,2026-07-09T16:45:00
2026-07-09,FR,17:00 - 17:15,4499.9,5730.9,5730.9,75.0,2026-07-09T17:00:00
2026-07-09,FR,17:15 - 17:30,4493.4,5570.8,5570.8,78.28,2026-07-09T17:15:00
2026-07-09,FR,17:30 - 17:45,4494.5,5541.2,5541.2,106.32,2026-07-09T17:30:00
2026-07-09,FR,17:45 - 18:00,4464.4,5374.9,5374.9,130.55,2026-07-09T17:45:00
2026-07-09,FR,18:00 - 18:15,4328.8,5142.4,5142.4,97.04,2026-07-09T18:00:00
2026-07-09,FR,18:15 - 18:30,4278.2,5100.9,5100.9,123.36,2026-07-09T18:15:00
2026-07-09,FR,18:30 - 18:45,4302.1,5210.7,5210.7,127.81,2026-07-09T18:30:00
