delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,FR,00:00 - 00:15,3277.4,4422.9,4422.9,160.31,2026-07-11T00:00:00
2026-07-11,FR,00:15 - 00:30,3203.6,4550.6,4550.6,154.45,2026-07-11T00:15:00
2026-07-11,FR,00:30 - 00:45,3195.9,4845.0,4845.0,147.03,2026-07-11T00:30:00
2026-07-11,FR,00:45 - 01:00,3143.7,4984.1,4984.1,142.25,2026-07-11T00:45:00
2026-07-11,FR,01:00 - 01:15,3191.7,4978.8,4978.8,146.17,2026-07-11T01:00:00
2026-07-11,FR,01:15 - 01:30,3135.5,5008.2,5008.2,145.0,2026-07-11T01:15:00
2026-07-11,FR,01:30 - 01:45,3112.0,4892.5,4892.5,144.98,2026-07-11T01:30:00
2026-07-11,FR,01:45 - 02:00,3077.7,5088.6,5088.6,140.41,2026-07-11T01:45:00
2026-07-11,FR,02:00 - 02:15,3036.6,5097.6,5097.6,143.42,2026-07-11T02:00:00
2026-07-11,FR,02:15 - 02:30,2983.4,5016.3,5016.3,140.71,2026-07-11T02:15:00
2026-07-11,FR,02:30 - 02:45,2954.9,5057.8,5057.8,133.0,2026-07-11T02:30:00
2026-07-11,FR,02:45 - 03:00,2910.5,5024.3,5024.3,122.86,2026-07-11T02:45:00
2026-07-11,FR,03:00 - 03:15,2822.7,5066.6,5066.6,136.93,2026-07-11T03:00:00
2026-07-11,FR,03:15 - 03:30,2818.3,5079.7,5079.7,116.97,2026-07-11T03:15:00
2026-07-11,FR,03:30 - 03:45,2814.8,5066.4,5066.4,117.64,2026-07-11T03:30:00
2026-07-11,FR,03:45 - 04:00,2798.6,5033.4,5033.4,131.58,2026-07-11T03:45:00
2026-07-11,FR,04:00 - 04:15,2713.9,4932.4,4932.4,117.62,2026-07-11T04:00:00
2026-07-11,FR,04:15 - 04:30,2710.5,4921.7,4921.7,119.74,2026-07-11T04:15:00
2026-07-11,FR,04:30 - 04:45,2711.7,4915.9,4915.9,128.13,2026-07-11T04:30:00
2026-07-11,FR,04:45 - 05:00,2709.0,4907.3,4907.3,133.67,2026-07-11T04:45:00
2026-07-11,FR,05:00 - 05:15,2634.5,4829.0,4829.0,117.21,2026-07-11T05:00:00
2026-07-11,FR,05:15 - 05:30,2635.2,4824.9,4824.9,121.56,2026-07-11T05:15:00
2026-07-11,FR,05:30 - 05:45,2628.1,4807.3,4807.3,109.19,2026-07-11T05:30:00
2026-07-11,FR,05:45 - 06:00,2621.3,4785.4,4785.4,111.3,2026-07-11T05:45:00
2026-07-11,FR,06:00 - 06:15,2517.8,4692.7,4692.7,108.19,2026-07-11T06:00:00
2026-07-11,FR,06:15 - 06:30,2508.1,4664.2,4664.2,122.11,2026-07-11T06:15:00
2026-07-11,FR,06:30 - 06:45,2494.0,4629.7,4629.7,131.6,2026-07-11T06:30:00
2026-07-11,FR,06:45 - 07:00,2502.9,4690.7,4690.7,111.92,2026-07-11T06:45:00
2026-07-11,FR,07:00 - 07:15,2614.2,4688.0,4688.0,131.79,2026-07-11T07:00:00
2026-07-11,FR,07:15 - 07:30,2636.2,4555.3,4555.3,127.0,2026-07-11T07:15:00
2026-07-11,FR,07:30 - 07:45,2673.8,4450.4,4450.4,122.75,2026-07-11T07:30:00
2026-07-11,FR,07:45 - 08:00,2712.6,4404.1,4404.1,120.91,2026-07-11T07:45:00
2026-07-11,FR,08:00 - 08:15,3036.2,4353.4,4353.4,142.16,2026-07-11T08:00:00
2026-07-11,FR,08:15 - 08:30,3088.6,4364.4,4364.4,123.95,2026-07-11T08:15:00
2026-07-11,FR,08:30 - 08:45,3124.4,4349.5,4349.5,105.05,2026-07-11T08:30:00
2026-07-11,FR,08:45 - 09:00,3175.8,4412.9,4412.9,85.3,2026-07-11T08:45:00
2026-07-11,FR,09:00 - 09:15,3626.1,4529.4,4529.4,107.07,2026-07-11T09:00:00
2026-07-11,FR,09:15 - 09:30,3670.2,4698.4,4698.4,83.2,2026-07-11T09:15:00
2026-07-11,FR,09:30 - 09:45,3714.1,4855.0,4855.0,66.42,2026-07-11T09:30:00
2026-07-11,FR,09:45 - 10:00,3782.7,4917.7,4917.7,29.17,2026-07-11T09:45:00
2026-07-11,FR,10:00 - 10:15,4253.4,4972.4,4972.4,40.0,2026-07-11T10:00:00
2026-07-11,FR,10:15 - 10:30,4376.8,4882.0,4882.0,18.09,2026-07-11T10:15:00
2026-07-11,FR,10:30 - 10:45,4423.1,4975.6,4975.6,5.18,2026-07-11T10:30:00
2026-07-11,FR,10:45 - 11:00,4455.2,5095.1,5095.1,1.08,2026-07-11T10:45:00
2026-07-11,FR,11:00 - 11:15,4769.9,5320.1,5320.1,1.0,2026-07-11T11:00:00
2026-07-11,FR,11:15 - 11:30,5082.3,5351.3,5351.3,0.29,2026-07-11T11:15:00
2026-07-11,FR,11:30 - 11:45,5224.7,5458.4,5458.4,0.02,2026-07-11T11:30:00
2026-07-11,FR,11:45 - 12:00,5268.3,5499.0,5499.0,0.0,2026-07-11T11:45:00
2026-07-11,FR,12:00 - 12:15,5714.8,5504.0,5714.8,0.0,2026-07-11T12:00:00
2026-07-11,FR,12:15 - 12:30,5729.3,5440.3,5729.3,0.0,2026-07-11T12:15:00
2026-07-11,FR,12:30 - 12:45,5828.5,5481.8,5828.5,0.0,2026-07-11T12:30:00
2026-07-11,FR,12:45 - 13:00,5916.4,5510.0,5916.4,0.0,2026-07-11T12:45:00
