delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,FR,00:00 - 00:15,3503.6,4582.3,4582.3,137.74,2026-07-08T00:00:00
2026-07-08,FR,00:15 - 00:30,3393.6,4487.8,4487.8,127.03,2026-07-08T00:15:00
2026-07-08,FR,00:30 - 00:45,3301.6,4551.7,4551.7,115.88,2026-07-08T00:30:00
2026-07-08,FR,00:45 - 01:00,3220.9,4473.9,4473.9,115.75,2026-07-08T00:45:00
2026-07-08,FR,01:00 - 01:15,3276.5,4280.2,4280.2,127.56,2026-07-08T01:00:00
2026-07-08,FR,01:15 - 01:30,3232.7,4289.6,4289.6,121.32,2026-07-08T01:15:00
2026-07-08,FR,01:30 - 01:45,3221.9,4256.0,4256.0,119.54,2026-07-08T01:30:00
2026-07-08,FR,01:45 - 02:00,3217.4,4371.3,4371.3,112.74,2026-07-08T01:45:00
2026-07-08,FR,02:00 - 02:15,3044.4,4198.6,4198.6,121.44,2026-07-08T02:00:00
2026-07-08,FR,02:15 - 02:30,3008.8,4190.8,4190.8,115.39,2026-07-08T02:15:00
2026-07-08,FR,02:30 - 02:45,2954.9,4232.5,4232.5,114.85,2026-07-08T02:30:00
2026-07-08,FR,02:45 - 03:00,2888.9,4260.6,4260.6,111.48,2026-07-08T02:45:00
2026-07-08,FR,03:00 - 03:15,2836.7,4307.5,4307.5,110.04,2026-07-08T03:00:00
2026-07-08,FR,03:15 - 03:30,2866.5,4359.1,4359.1,109.88,2026-07-08T03:15:00
2026-07-08,FR,03:30 - 03:45,2838.0,4363.6,4363.6,99.39,2026-07-08T03:30:00
2026-07-08,FR,03:45 - 04:00,2845.7,4390.9,4390.9,99.13,2026-07-08T03:45:00
2026-07-08,FR,04:00 - 04:15,3005.0,4555.5,4555.5,99.43,2026-07-08T04:00:00
2026-07-08,FR,04:15 - 04:30,3017.8,4579.4,4579.4,102.64,2026-07-08T04:15:00
2026-07-08,FR,04:30 - 04:45,3019.8,4598.7,4598.7,108.84,2026-07-08T04:30:00
2026-07-08,FR,04:45 - 05:00,3050.4,4599.7,4599.7,111.42,2026-07-08T04:45:00
2026-07-08,FR,05:00 - 05:15,3094.5,4746.8,4746.8,108.39,2026-07-08T05:00:00
2026-07-08,FR,05:15 - 05:30,3119.0,4753.8,4753.8,114.57,2026-07-08T05:15:00
2026-07-08,FR,05:30 - 05:45,3131.9,4768.0,4768.0,119.31,2026-07-08T05:30:00
2026-07-08,FR,05:45 - 06:00,3162.9,4744.6,4744.6,127.13,2026-07-08T05:45:00
