delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,CH,00 - 01,0.1,0.1,0.1,122.69,2026-07-08T00:00:00
2026-07-08,CH,01 - 02,0.0,0.0,0.0,118.63,2026-07-08T01:00:00
2026-07-08,CH,02 - 03,0.0,0.0,0.0,116.41,2026-07-08T02:00:00
2026-07-08,CH,03 - 04,0.0,0.0,0.0,114.85,2026-07-08T03:00:00
2026-07-08,CH,04 - 05,0.0,0.0,0.0,117.6,2026-07-08T04:00:00
2026-07-08,CH,05 - 06,0.0,0.0,0.0,121.4,2026-07-08T05:00:00
2026-07-08,CH,06 - 07,0.4,0.4,0.4,127.3,2026-07-08T06:00:00
2026-07-08,CH,07 - 08,0.2,0.2,0.2,131.94,2026-07-08T07:00:00
2026-07-08,CH,08 - 09,0.0,0.0,0.0,127.0,2026-07-08T08:00:00
2026-07-08,CH,09 - 10,0.0,0.0,0.0,108.0,2026-07-08T09:00:00
2026-07-08,CH,10 - 11,0.0,0.0,0.0,95.35,2026-07-08T10:00:00
2026-07-08,CH,11 - 12,0.0,0.0,0.0,80.37,2026-07-08T11:00:00
2026-07-08,CH,12 - 13,0.0,0.0,0.0,51.6,2026-07-08T12:00:00
2026-07-08,CH,13 - 14,0.0,0.0,0.0,44.14,2026-07-08T13:00:00
2026-07-08,CH,14 - 15,0.0,0.0,0.0,48.35,2026-07-08T14:00:00
2026-07-08,CH,15 - 16,0.0,0.0,0.0,64.68,2026-07-08T15:00:00
2026-07-08,CH,16 - 17,46.8,46.8,46.8,104.71,2026-07-08T16:00:00
2026-07-08,CH,17 - 18,0.0,0.0,0.0,118.5,2026-07-08T17:00:00
2026-07-08,CH,18 - 19,0.0,0.0,0.0,123.77,2026-07-08T18:00:00
2026-07-08,CH,19 - 20,5.0,5.0,5.0,136.42,2026-07-08T19:00:00
2026-07-08,CH,20 - 21,6.4,6.4,6.4,155.5,2026-07-08T20:00:00
2026-07-08,CH,21 - 22,6.4,6.4,6.4,161.4,2026-07-08T21:00:00
2026-07-08,CH,22 - 23,6.4,6.4,6.4,160.6,2026-07-08T22:00:00
2026-07-08,CH,23 - 24,0.0,0.0,0.0,144.02,2026-07-08T23:00:00
