delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,SE4,00 - 01,50.2,2371.7,2371.7,134.57,2026-07-09T00:00:00
2026-07-09,SE4,01 - 02,54.1,2380.5,2380.5,131.29,2026-07-09T01:00:00
2026-07-09,SE4,02 - 03,52.0,2370.4,2370.4,125.98,2026-07-09T02:00:00
2026-07-09,SE4,03 - 04,41.0,2385.1,2385.1,124.14,2026-07-09T03:00:00
2026-07-09,SE4,04 - 05,35.0,2312.9,2312.9,125.22,2026-07-09T04:00:00
2026-07-09,SE4,05 - 06,15.0,2186.9,2186.9,132.35,2026-07-09T05:00:00
2026-07-09,SE4,06 - 07,49.0,2029.2,2029.2,137.13,2026-07-09T06:00:00
2026-07-09,SE4,07 - 08,44.0,1875.0,1875.0,137.45,2026-07-09T07:00:00
2026-07-09,SE4,08 - 09,35.0,1785.2,1785.2,137.0,2026-07-09T08:00:00
2026-07-09,SE4,09 - 10,0.0,1745.0,1745.0,118.53,2026-07-09T09:00:00
2026-07-09,SE4,10 - 11,0.9,1830.3,1830.3,100.43,2026-07-09T10:00:00
2026-07-09,SE4,11 - 12,1.8,1813.4,1813.4,88.72,2026-07-09T11:00:00
2026-07-09,SE4,12 - 13,1.9,1726.9,1726.9,67.31,2026-07-09T12:00:00
2026-07-09,SE4,13 - 14,5.8,1757.3,1757.3,44.04,2026-07-09T13:00:00
2026-07-09,SE4,14 - 15,8.3,1783.4,1783.4,38.09,2026-07-09T14:00:00
2026-07-09,SE4,15 - 16,3.6,1719.3,1719.3,52.61,2026-07-09T15:00:00
2026-07-09,SE4,16 - 17,1.3,1707.4,1707.4,82.17,2026-07-09T16:00:00
2026-07-09,SE4,17 - 18,12.2,1627.5,1627.5,108.43,2026-07-09T17:00:00
2026-07-09,SE4,18 - 19,41.5,1442.0,1442.0,131.68,2026-07-09T18:00:00
2026-07-09,SE4,19 - 20,39.0,1376.8,1376.8,165.99,2026-07-09T19:00:00
2026-07-09,SE4,20 - 21,37.0,1375.2,1375.2,208.31,2026-07-09T20:00:00
2026-07-09,SE4,21 - 22,12.0,1219.9,1219.9,210.78,2026-07-09T21:00:00
2026-07-09,SE4,22 - 23,9.0,1229.1,1229.1,182.41,2026-07-09T22:00:00
2026-07-09,SE4,23 - 24,3.6,1343.5,1343.5,161.05,2026-07-09T23:00:00
