delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,DK1,00 - 01,1540.4,449.8,1540.4,154.05,2026-07-10T00:00:00
2026-07-10,DK1,01 - 02,1551.1,407.5,1551.1,143.55,2026-07-10T01:00:00
2026-07-10,DK1,02 - 03,1643.9,374.5,1643.9,139.91,2026-07-10T02:00:00
2026-07-10,DK1,03 - 04,1563.1,459.2,1563.1,138.02,2026-07-10T03:00:00
2026-07-10,DK1,04 - 05,1505.8,516.1,1505.8,138.12,2026-07-10T04:00:00
2026-07-10,DK1,05 - 06,1499.2,873.0,1499.2,142.53,2026-07-10T05:00:00
2026-07-10,DK1,06 - 07,1535.9,1317.0,1535.9,151.29,2026-07-10T06:00:00
2026-07-10,DK1,07 - 08,1840.3,820.4,1840.3,147.85,2026-07-10T07:00:00
2026-07-10,DK1,08 - 09,2191.5,1169.4,2191.5,134.59,2026-07-10T08:00:00
2026-07-10,DK1,09 - 10,2958.5,1359.5,2958.5,122.2,2026-07-10T09:00:00
2026-07-10,DK1,10 - 11,3006.7,1950.4,3006.7,100.55,2026-07-10T10:00:00
2026-07-10,DK1,11 - 12,2988.3,2094.3,2988.3,78.24,2026-07-10T11:00:00
2026-07-10,DK1,12 - 13,3008.6,1981.2,3008.6,59.46,2026-07-10T12:00:00
2026-07-10,DK1,13 - 14,3256.2,2126.1,3256.2,37.36,2026-07-10T13:00:00
2026-07-10,DK1,14 - 15,3142.7,2057.7,3142.7,40.95,2026-07-10T14:00:00
2026-07-10,DK1,15 - 16,2987.0,2055.3,2987.0,62.1,2026-07-10T15:00:00
2026-07-10,DK1,16 - 17,2867.5,2032.5,2867.5,88.39,2026-07-10T16:00:00
2026-07-10,DK1,17 - 18,2415.3,1617.4,2415.3,114.09,2026-07-10T17:00:00
2026-07-10,DK1,18 - 19,2395.1,1137.3,2395.1,128.7,2026-07-10T18:00:00
2026-07-10,DK1,19 - 20,2188.9,773.5,2188.9,165.34,2026-07-10T19:00:00
2026-07-10,DK1,20 - 21,2004.4,855.4,2004.4,187.39,2026-07-10T20:00:00
2026-07-10,DK1,21 - 22,2234.3,635.2,2234.3,176.99,2026-07-10T21:00:00
2026-07-10,DK1,22 - 23,2041.9,263.4,2041.9,168.0,2026-07-10T22:00:00
2026-07-10,DK1,23 - 24,2021.7,271.4,2021.7,154.46,2026-07-10T23:00:00
