delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,DK1,00 - 01,2117.1,3284.1,3284.1,100.58,2026-07-08T00:00:00
2026-07-08,DK1,01 - 02,2215.7,3091.6,3091.6,100.0,2026-07-08T01:00:00
2026-07-08,DK1,02 - 03,2297.7,3373.7,3373.7,100.0,2026-07-08T02:00:00
2026-07-08,DK1,03 - 04,2151.0,3311.1,3311.1,103.0,2026-07-08T03:00:00
2026-07-08,DK1,04 - 05,1961.5,3102.2,3102.2,107.0,2026-07-08T04:00:00
2026-07-08,DK1,05 - 06,2039.7,2862.4,2862.4,104.83,2026-07-08T05:00:00
2026-07-08,DK1,06 - 07,2021.1,2803.3,2803.3,109.6,2026-07-08T06:00:00
2026-07-08,DK1,07 - 08,2167.6,3065.9,3065.9,110.56,2026-07-08T07:00:00
2026-07-08,DK1,08 - 09,2299.5,3466.1,3466.1,98.01,2026-07-08T08:00:00
2026-07-08,DK1,09 - 10,2447.4,3839.8,3839.8,80.0,2026-07-08T09:00:00
2026-07-08,DK1,10 - 11,2637.3,4156.8,4156.8,74.64,2026-07-08T10:00:00
2026-07-08,DK1,11 - 12,2522.3,3792.4,3792.4,68.1,2026-07-08T11:00:00
2026-07-08,DK1,12 - 13,2718.8,3852.9,3852.9,47.91,2026-07-08T12:00:00
2026-07-08,DK1,13 - 14,2841.1,3652.9,3652.9,21.62,2026-07-08T13:00:00
2026-07-08,DK1,14 - 15,2911.2,3522.9,3522.9,12.71,2026-07-08T14:00:00
2026-07-08,DK1,15 - 16,2821.1,3440.9,3440.9,14.29,2026-07-08T15:00:00
2026-07-08,DK1,16 - 17,2626.1,3454.0,3454.0,39.8,2026-07-08T16:00:00
2026-07-08,DK1,17 - 18,2451.1,3580.0,3580.0,78.06,2026-07-08T17:00:00
2026-07-08,DK1,18 - 19,2548.0,3611.1,3611.1,96.39,2026-07-08T18:00:00
2026-07-08,DK1,19 - 20,2587.3,2988.9,2988.9,125.0,2026-07-08T19:00:00
2026-07-08,DK1,20 - 21,2439.9,2587.2,2587.2,147.84,2026-07-08T20:00:00
2026-07-08,DK1,21 - 22,2595.2,2379.0,2595.2,160.0,2026-07-08T21:00:00
2026-07-08,DK1,22 - 23,2598.2,2324.0,2598.2,158.87,2026-07-08T22:00:00
2026-07-08,DK1,23 - 24,2447.9,2462.5,2462.5,142.0,2026-07-08T23:00:00
