delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-12,CH,12 - 13,0.0,0.0,0.0,-20.41,2026-07-12T12:00:00
2026-07-12,CH,13 - 14,0.0,0.0,0.0,-29.29,2026-07-12T13:00:00
2026-07-12,CH,14 - 15,0.0,0.0,0.0,-21.86,2026-07-12T14:00:00
2026-07-12,CH,15 - 16,0.0,0.0,0.0,-39.77,2026-07-12T15:00:00
2026-07-12,CH,16 - 17,0.0,0.0,0.0,-33.96,2026-07-12T16:00:00
2026-07-12,CH,17 - 18,0.0,0.0,0.0,16.09,2026-07-12T17:00:00
2026-07-12,CH,18 - 19,0.0,0.0,0.0,98.27,2026-07-12T18:00:00
2026-07-12,CH,19 - 20,0.0,0.0,0.0,120.16,2026-07-12T19:00:00
2026-07-12,CH,20 - 21,0.0,0.0,0.0,143.81,2026-07-12T20:00:00
2026-07-12,CH,21 - 22,0.0,0.0,0.0,144.68,2026-07-12T21:00:00
2026-07-12,CH,22 - 23,0.0,0.0,0.0,135.74,2026-07-12T22:00:00
2026-07-12,CH,23 - 24,0.0,0.0,0.0,126.05,2026-07-12T23:00:00
