delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,SE1,00:00 - 00:15,11.3,467.0,467.0,19.99,2026-07-08T00:00:00
2026-07-08,SE1,00:15 - 00:30,10.8,469.6,469.6,15.45,2026-07-08T00:15:00
2026-07-08,SE1,00:30 - 00:45,11.3,476.4,476.4,14.33,2026-07-08T00:30:00
2026-07-08,SE1,00:45 - 01:00,9.6,479.0,479.0,12.7,2026-07-08T00:45:00
2026-07-08,SE1,01:00 - 01:15,9.1,480.0,480.0,15.2,2026-07-08T01:00:00
2026-07-08,SE1,01:15 - 01:30,8.6,484.4,484.4,14.87,2026-07-08T01:15:00
2026-07-08,SE1,01:30 - 01:45,8.2,489.3,489.3,14.56,2026-07-08T01:30:00
2026-07-08,SE1,01:45 - 02:00,8.6,495.7,495.7,14.26,2026-07-08T01:45:00
2026-07-08,SE1,02:00 - 02:15,9.2,490.2,490.2,15.61,2026-07-08T02:00:00
2026-07-08,SE1,02:15 - 02:30,9.2,492.5,492.5,14.85,2026-07-08T02:15:00
2026-07-08,SE1,02:30 - 02:45,8.7,491.3,491.3,14.5,2026-07-08T02:30:00
2026-07-08,SE1,02:45 - 03:00,8.7,486.2,486.2,14.28,2026-07-08T02:45:00
2026-07-08,SE1,03:00 - 03:15,7.7,465.1,465.1,14.99,2026-07-08T03:00:00
2026-07-08,SE1,03:15 - 03:30,7.7,461.4,461.4,14.8,2026-07-08T03:15:00
2026-07-08,SE1,03:30 - 03:45,6.8,467.4,467.4,14.64,2026-07-08T03:30:00
2026-07-08,SE1,03:45 - 04:00,7.2,465.8,465.8,14.25,2026-07-08T03:45:00
2026-07-08,SE1,04:00 - 04:15,8.9,465.8,465.8,14.25,2026-07-08T04:00:00
2026-07-08,SE1,04:15 - 04:30,9.4,468.8,468.8,14.61,2026-07-08T04:15:00
2026-07-08,SE1,04:30 - 04:45,8.9,468.8,468.8,14.7,2026-07-08T04:30:00
2026-07-08,SE1,04:45 - 05:00,8.9,468.2,468.2,14.27,2026-07-08T04:45:00
2026-07-08,SE1,05:00 - 05:15,8.1,471.1,471.1,13.71,2026-07-08T05:00:00
2026-07-08,SE1,05:15 - 05:30,8.7,469.2,469.2,14.55,2026-07-08T05:15:00
2026-07-08,SE1,05:30 - 05:45,8.1,455.9,455.9,15.01,2026-07-08T05:30:00
2026-07-08,SE1,05:45 - 06:00,8.1,453.6,453.6,16.38,2026-07-08T05:45:00
2026-07-08,SE1,06:00 - 06:15,0.0,526.8,526.8,9.75,2026-07-08T06:00:00
2026-07-08,SE1,06:15 - 06:30,0.0,522.9,522.9,11.37,2026-07-08T06:15:00
2026-07-08,SE1,06:30 - 06:45,0.0,514.8,514.8,14.31,2026-07-08T06:30:00
2026-07-08,SE1,06:45 - 07:00,0.0,507.1,507.1,18.85,2026-07-08T06:45:00
2026-07-08,SE1,07:00 - 07:15,0.3,538.3,538.3,13.83,2026-07-08T07:00:00
2026-07-08,SE1,07:15 - 07:30,0.3,544.1,544.1,15.93,2026-07-08T07:15:00
2026-07-08,SE1,07:30 - 07:45,0.3,550.5,550.5,13.83,2026-07-08T07:30:00
2026-07-08,SE1,07:45 - 08:00,0.3,553.3,553.3,14.61,2026-07-08T07:45:00
2026-07-08,SE1,08:00 - 08:15,0.0,557.6,557.6,12.9,2026-07-08T08:00:00
2026-07-08,SE1,08:15 - 08:30,0.0,562.1,562.1,13.25,2026-07-08T08:15:00
2026-07-08,SE1,08:30 - 08:45,0.0,567.3,567.3,12.83,2026-07-08T08:30:00
2026-07-08,SE1,08:45 - 09:00,0.0,571.1,571.1,14.54,2026-07-08T08:45:00
2026-07-08,SE1,09:00 - 09:15,0.0,587.4,587.4,9.82,2026-07-08T09:00:00
2026-07-08,SE1,09:15 - 09:30,0.0,590.0,590.0,12.29,2026-07-08T09:15:00
2026-07-08,SE1,09:30 - 09:45,0.0,597.4,597.4,13.4,2026-07-08T09:30:00
2026-07-08,SE1,09:45 - 10:00,0.0,599.9,599.9,14.0,2026-07-08T09:45:00
2026-07-08,SE1,10:00 - 10:15,4.0,613.2,613.2,12.73,2026-07-08T10:00:00
2026-07-08,SE1,10:15 - 10:30,4.0,617.9,617.9,12.66,2026-07-08T10:15:00
2026-07-08,SE1,10:30 - 10:45,5.3,642.1,642.1,13.4,2026-07-08T10:30:00
2026-07-08,SE1,10:45 - 11:00,5.7,645.0,645.0,13.4,2026-07-08T10:45:00
2026-07-08,SE1,11:00 - 11:15,5.3,631.6,631.6,14.0,2026-07-08T11:00:00
2026-07-08,SE1,11:15 - 11:30,5.5,623.8,623.8,14.2,2026-07-08T11:15:00
2026-07-08,SE1,11:30 - 11:45,4.0,638.1,638.1,14.84,2026-07-08T11:30:00
2026-07-08,SE1,11:45 - 12:00,4.5,638.6,638.6,14.01,2026-07-08T11:45:00
2026-07-08,SE1,12:00 - 12:15,0.0,535.7,535.7,18.98,2026-07-08T12:00:00
2026-07-08,SE1,12:15 - 12:30,0.5,536.1,536.1,17.58,2026-07-08T12:15:00
2026-07-08,SE1,12:30 - 12:45,1.0,537.2,537.2,16.35,2026-07-08T12:30:00
2026-07-08,SE1,12:45 - 13:00,1.0,537.0,537.0,15.72,2026-07-08T12:45:00
2026-07-08,SE1,13:00 - 13:15,2.0,538.7,538.7,20.49,2026-07-08T13:00:00
2026-07-08,SE1,13:15 - 13:30,2.5,538.4,538.4,19.2,2026-07-08T13:15:00
2026-07-08,SE1,13:30 - 13:45,2.5,533.6,533.6,14.36,2026-07-08T13:30:00
2026-07-08,SE1,13:45 - 14:00,2.5,531.9,531.9,11.01,2026-07-08T13:45:00
2026-07-08,SE1,14:00 - 14:15,2.8,533.4,533.4,13.28,2026-07-08T14:00:00
2026-07-08,SE1,14:15 - 14:30,2.8,532.6,532.6,14.0,2026-07-08T14:15:00
2026-07-08,SE1,14:30 - 14:45,2.3,532.7,532.7,13.19,2026-07-08T14:30:00
