delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,BE,00:00 - 00:15,15.0,24.7,24.7,150.17,2026-07-11T00:00:00
2026-07-11,BE,00:15 - 00:30,10.7,25.0,25.0,148.0,2026-07-11T00:15:00
2026-07-11,BE,00:30 - 00:45,9.9,25.9,25.9,143.44,2026-07-11T00:30:00
2026-07-11,BE,00:45 - 01:00,11.1,22.1,22.1,137.84,2026-07-11T00:45:00
2026-07-11,BE,01:00 - 01:15,9.6,6.6,9.6,144.34,2026-07-11T01:00:00
2026-07-11,BE,01:15 - 01:30,8.7,7.2,8.7,143.36,2026-07-11T01:15:00
2026-07-11,BE,01:30 - 01:45,9.1,9.0,9.1,140.9,2026-07-11T01:30:00
2026-07-11,BE,01:45 - 02:00,11.5,6.7,11.5,136.01,2026-07-11T01:45:00
2026-07-11,BE,02:00 - 02:15,7.2,11.7,11.7,140.76,2026-07-11T02:00:00
2026-07-11,BE,02:15 - 02:30,9.8,10.2,10.2,139.71,2026-07-11T02:15:00
2026-07-11,BE,02:30 - 02:45,11.6,9.0,11.6,138.18,2026-07-11T02:30:00
2026-07-11,BE,02:45 - 03:00,11.6,7.2,11.6,138.5,2026-07-11T02:45:00
2026-07-11,BE,03:00 - 03:15,8.4,10.2,10.2,139.14,2026-07-11T03:00:00
2026-07-11,BE,03:15 - 03:30,8.6,14.4,14.4,138.28,2026-07-11T03:15:00
2026-07-11,BE,03:30 - 03:45,9.8,14.3,14.3,138.49,2026-07-11T03:30:00
2026-07-11,BE,03:45 - 04:00,13.4,10.2,13.4,137.24,2026-07-11T03:45:00
2026-07-11,BE,04:00 - 04:15,11.2,13.2,13.2,137.38,2026-07-11T04:00:00
2026-07-11,BE,04:15 - 04:30,11.3,12.3,12.3,138.7,2026-07-11T04:15:00
2026-07-11,BE,04:30 - 04:45,11.8,12.1,12.1,135.2,2026-07-11T04:30:00
2026-07-11,BE,04:45 - 05:00,13.8,12.8,13.8,135.56,2026-07-11T04:45:00
2026-07-11,BE,05:00 - 05:15,10.4,17.9,17.9,137.41,2026-07-11T05:00:00
2026-07-11,BE,05:15 - 05:30,9.9,15.8,15.8,134.97,2026-07-11T05:15:00
2026-07-11,BE,05:30 - 05:45,5.5,19.0,19.0,132.0,2026-07-11T05:30:00
