delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-12,BE,00:00 - 00:15,13.9,5.0,13.9,140.51,2026-07-12T00:00:00
2026-07-12,BE,00:15 - 00:30,13.3,5.2,13.3,139.38,2026-07-12T00:15:00
2026-07-12,BE,00:30 - 00:45,15.1,1.9,15.1,133.7,2026-07-12T00:30:00
2026-07-12,BE,00:45 - 01:00,17.8,0.7,17.8,128.0,2026-07-12T00:45:00
2026-07-12,BE,01:00 - 01:15,12.3,5.3,12.3,131.02,2026-07-12T01:00:00
2026-07-12,BE,01:15 - 01:30,10.3,3.8,10.3,128.67,2026-07-12T01:15:00
2026-07-12,BE,01:30 - 01:45,12.6,4.0,12.6,127.56,2026-07-12T01:30:00
2026-07-12,BE,01:45 - 02:00,14.7,4.0,14.7,123.66,2026-07-12T01:45:00
2026-07-12,BE,02:00 - 02:15,9.7,5.5,9.7,125.59,2026-07-12T02:00:00
2026-07-12,BE,02:15 - 02:30,12.8,5.5,12.8,124.84,2026-07-12T02:15:00
2026-07-12,BE,02:30 - 02:45,16.4,3.0,16.4,123.02,2026-07-12T02:30:00
2026-07-12,BE,02:45 - 03:00,16.2,4.0,16.2,117.85,2026-07-12T02:45:00
2026-07-12,BE,03:00 - 03:15,10.6,8.9,10.6,123.1,2026-07-12T03:00:00
2026-07-12,BE,03:15 - 03:30,11.5,7.9,11.5,122.16,2026-07-12T03:15:00
2026-07-12,BE,03:30 - 03:45,11.2,5.9,11.2,119.06,2026-07-12T03:30:00
2026-07-12,BE,03:45 - 04:00,10.6,3.6,10.6,118.85,2026-07-12T03:45:00
2026-07-12,BE,04:00 - 04:15,11.5,13.6,13.6,126.37,2026-07-12T04:00:00
2026-07-12,BE,04:15 - 04:30,10.3,13.9,13.9,123.23,2026-07-12T04:15:00
2026-07-12,BE,04:30 - 04:45,10.6,14.1,14.1,121.17,2026-07-12T04:30:00
2026-07-12,BE,04:45 - 05:00,11.5,12.2,12.2,119.65,2026-07-12T04:45:00
2026-07-12,BE,05:00 - 05:15,9.6,13.9,13.9,125.99,2026-07-12T05:00:00
2026-07-12,BE,05:15 - 05:30,8.5,14.8,14.8,123.91,2026-07-12T05:15:00
2026-07-12,BE,05:30 - 05:45,7.7,15.6,15.6,122.49,2026-07-12T05:30:00
2026-07-12,BE,05:45 - 06:00,8.2,22.3,22.3,112.8,2026-07-12T05:45:00
2026-07-12,BE,06:00 - 06:15,11.3,9.5,11.3,120.24,2026-07-12T06:00:00
2026-07-12,BE,06:15 - 06:30,10.9,6.5,10.9,114.63,2026-07-12T06:15:00
2026-07-12,BE,06:30 - 06:45,10.9,3.0,10.9,112.0,2026-07-12T06:30:00
2026-07-12,BE,06:45 - 07:00,14.2,3.0,14.2,106.68,2026-07-12T06:45:00
2026-07-12,BE,07:00 - 07:15,10.6,5.3,10.6,113.49,2026-07-12T07:00:00
2026-07-12,BE,07:15 - 07:30,8.4,5.8,8.4,109.45,2026-07-12T07:15:00
2026-07-12,BE,07:30 - 07:45,11.0,4.0,11.0,102.73,2026-07-12T07:30:00
2026-07-12,BE,07:45 - 08:00,22.1,3.8,22.1,84.6,2026-07-12T07:45:00
2026-07-12,BE,08:00 - 08:15,14.9,10.3,14.9,98.02,2026-07-12T08:00:00
2026-07-12,BE,08:15 - 08:30,15.2,10.3,15.2,83.34,2026-07-12T08:15:00
2026-07-12,BE,08:30 - 08:45,12.6,13.8,13.8,50.07,2026-07-12T08:30:00
2026-07-12,BE,08:45 - 09:00,17.7,12.8,17.7,15.64,2026-07-12T08:45:00
