delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,PL,00 - 01,146.3,243.4,243.4,149.62,2026-07-11T00:00:00
2026-07-11,PL,01 - 02,82.2,414.1,414.1,143.51,2026-07-11T01:00:00
2026-07-11,PL,02 - 03,81.3,415.8,415.8,139.87,2026-07-11T02:00:00
2026-07-11,PL,03 - 04,95.4,287.2,287.2,138.63,2026-07-11T03:00:00
2026-07-11,PL,04 - 05,98.0,483.9,483.9,138.32,2026-07-11T04:00:00
2026-07-11,PL,05 - 06,71.8,485.4,485.4,135.79,2026-07-11T05:00:00
2026-07-11,PL,06 - 07,124.2,396.3,396.3,134.3,2026-07-11T06:00:00
2026-07-11,PL,07 - 08,197.6,394.6,394.6,120.26,2026-07-11T07:00:00
2026-07-11,PL,08 - 09,163.0,666.7,666.7,115.44,2026-07-11T08:00:00
2026-07-11,PL,09 - 10,279.8,637.4,637.4,73.91,2026-07-11T09:00:00
2026-07-11,PL,10 - 11,426.9,777.1,777.1,16.09,2026-07-11T10:00:00
2026-07-11,PL,11 - 12,264.8,720.5,720.5,0.33,2026-07-11T11:00:00
2026-07-11,PL,12 - 13,309.6,537.9,537.9,0.0,2026-07-11T12:00:00
2026-07-11,PL,13 - 14,312.9,513.8,513.8,0.0,2026-07-11T13:00:00
2026-07-11,PL,14 - 15,254.0,515.2,515.2,0.08,2026-07-11T14:00:00
2026-07-11,PL,15 - 16,107.7,669.2,669.2,17.89,2026-07-11T15:00:00
2026-07-11,PL,16 - 17,112.6,838.4,838.4,86.04,2026-07-11T16:00:00
2026-07-11,PL,17 - 18,166.7,484.1,484.1,109.87,2026-07-11T17:00:00
2026-07-11,PL,18 - 19,202.0,483.9,483.9,127.53,2026-07-11T18:00:00
2026-07-11,PL,19 - 20,634.2,302.7,634.2,146.11,2026-07-11T19:00:00
2026-07-11,PL,20 - 21,721.6,210.0,721.6,153.69,2026-07-11T20:00:00
2026-07-11,PL,21 - 22,613.8,256.2,613.8,156.34,2026-07-11T21:00:00
2026-07-11,PL,22 - 23,349.1,213.9,349.1,154.89,2026-07-11T22:00:00
2026-07-11,PL,23 - 24,55.1,548.8,548.8,146.28,2026-07-11T23:00:00
