delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,AT,12:00 - 12:15,0.0,2.5,2.5,-3.29,2026-07-11T12:00:00
2026-07-11,AT,12:15 - 12:30,1.5,3.8,3.8,-3.86,2026-07-11T12:15:00
2026-07-11,AT,12:30 - 12:45,0.2,3.5,3.5,-3.0,2026-07-11T12:30:00
2026-07-11,AT,12:45 - 13:00,0.5,2.7,2.7,-3.39,2026-07-11T12:45:00
2026-07-11,AT,13:00 - 13:15,0.5,1.9,1.9,8.97,2026-07-11T13:00:00
2026-07-11,AT,13:15 - 13:30,0.0,3.1,3.1,1.96,2026-07-11T13:15:00
2026-07-11,AT,13:30 - 13:45,0.1,1.9,1.9,9.36,2026-07-11T13:30:00
2026-07-11,AT,13:45 - 14:00,1.3,5.3,5.3,-2.37,2026-07-11T13:45:00
2026-07-11,AT,14:00 - 14:15,0.0,4.2,4.2,4.35,2026-07-11T14:00:00
2026-07-11,AT,14:15 - 14:30,0.1,3.0,3.0,1.43,2026-07-11T14:15:00
2026-07-11,AT,14:30 - 14:45,0.4,3.8,3.8,-5.77,2026-07-11T14:30:00
2026-07-11,AT,14:45 - 15:00,1.3,2.2,2.2,4.95,2026-07-11T14:45:00
2026-07-11,AT,15:00 - 15:15,0.5,3.4,3.4,-22.93,2026-07-11T15:00:00
2026-07-11,AT,15:15 - 15:30,0.3,2.8,2.8,-12.98,2026-07-11T15:15:00
2026-07-11,AT,15:30 - 15:45,1.4,4.0,4.0,-7.98,2026-07-11T15:30:00
2026-07-11,AT,15:45 - 16:00,0.0,2.5,2.5,-5.91,2026-07-11T15:45:00
2026-07-11,AT,16:00 - 16:15,0.0,1.3,1.3,1.38,2026-07-11T16:00:00
2026-07-11,AT,16:15 - 16:30,0.0,2.0,2.0,6.56,2026-07-11T16:15:00
2026-07-11,AT,16:30 - 16:45,0.0,1.3,1.3,23.73,2026-07-11T16:30:00
2026-07-11,AT,16:45 - 17:00,0.0,3.1,3.1,39.0,2026-07-11T16:45:00
2026-07-11,AT,17:00 - 17:15,0.0,2.7,2.7,19.14,2026-07-11T17:00:00
2026-07-11,AT,17:15 - 17:30,0.0,0.3,0.3,65.34,2026-07-11T17:15:00
2026-07-11,AT,17:30 - 17:45,0.0,0.4,0.4,101.17,2026-07-11T17:30:00
2026-07-11,AT,17:45 - 18:00,2.5,2.2,2.5,134.39,2026-07-11T17:45:00
2026-07-11,AT,18:00 - 18:15,0.0,0.0,0.0,104.99,2026-07-11T18:00:00
2026-07-11,AT,18:15 - 18:30,0.0,2.5,2.5,117.99,2026-07-11T18:15:00
2026-07-11,AT,18:30 - 18:45,0.0,0.2,0.2,133.53,2026-07-11T18:30:00
2026-07-11,AT,18:45 - 19:00,7.5,0.1,7.5,144.16,2026-07-11T18:45:00
2026-07-11,AT,19:00 - 19:15,0.0,2.5,2.5,126.97,2026-07-11T19:00:00
2026-07-11,AT,19:15 - 19:30,0.0,0.0,0.0,139.15,2026-07-11T19:15:00
2026-07-11,AT,19:30 - 19:45,0.0,0.0,0.0,145.07,2026-07-11T19:30:00
2026-07-11,AT,19:45 - 20:00,0.0,0.2,0.2,148.81,2026-07-11T19:45:00
2026-07-11,AT,20:00 - 20:15,7.7,2.5,7.7,142.29,2026-07-11T20:00:00
2026-07-11,AT,20:15 - 20:30,2.2,0.0,2.2,147.55,2026-07-11T20:15:00
2026-07-11,AT,20:30 - 20:45,0.0,0.0,0.0,154.9,2026-07-11T20:30:00
2026-07-11,AT,20:45 - 21:00,0.0,0.2,0.2,155.26,2026-07-11T20:45:00
2026-07-11,AT,21:00 - 21:15,0.0,2.7,2.7,156.01,2026-07-11T21:00:00
2026-07-11,AT,21:15 - 21:30,0.0,0.1,0.1,154.63,2026-07-11T21:15:00
2026-07-11,AT,21:30 - 21:45,0.0,0.0,0.0,155.48,2026-07-11T21:30:00
2026-07-11,AT,21:45 - 22:00,0.0,2.7,2.7,152.24,2026-07-11T21:45:00
2026-07-11,AT,22:00 - 22:15,0.0,0.0,0.0,154.1,2026-07-11T22:00:00
2026-07-11,AT,22:15 - 22:30,0.0,2.6,2.6,149.98,2026-07-11T22:15:00
2026-07-11,AT,22:30 - 22:45,0.0,0.2,0.2,152.4,2026-07-11T22:30:00
2026-07-11,AT,22:45 - 23:00,0.0,2.5,2.5,147.79,2026-07-11T22:45:00
2026-07-11,AT,23:00 - 23:15,0.0,0.0,0.0,149.16,2026-07-11T23:00:00
2026-07-11,AT,23:15 - 23:30,0.0,2.5,2.5,143.12,2026-07-11T23:15:00
2026-07-11,AT,23:30 - 23:45,0.0,0.0,0.0,140.91,2026-07-11T23:30:00
2026-07-11,AT,23:45 - 24:00,1.3,0.0,1.3,138.33,2026-07-11T23:45:00
