delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,AT,00:00 - 00:15,414.2,185.5,414.2,165.89,2026-07-10T00:00:00
2026-07-10,AT,00:15 - 00:30,425.3,184.4,425.3,154.65,2026-07-10T00:15:00
2026-07-10,AT,00:30 - 00:45,439.0,181.4,439.0,149.47,2026-07-10T00:30:00
2026-07-10,AT,00:45 - 01:00,479.6,180.8,479.6,139.27,2026-07-10T00:45:00
2026-07-10,AT,01:00 - 01:15,494.6,112.5,494.6,149.61,2026-07-10T01:00:00
2026-07-10,AT,01:15 - 01:30,487.1,110.6,487.1,143.68,2026-07-10T01:15:00
2026-07-10,AT,01:30 - 01:45,485.2,110.4,485.2,142.3,2026-07-10T01:30:00
2026-07-10,AT,01:45 - 02:00,489.4,110.1,489.4,136.63,2026-07-10T01:45:00
2026-07-10,AT,02:00 - 02:15,542.5,60.1,542.5,141.98,2026-07-10T02:00:00
2026-07-10,AT,02:15 - 02:30,541.6,60.0,541.6,141.16,2026-07-10T02:15:00
2026-07-10,AT,02:30 - 02:45,539.8,47.8,539.8,137.34,2026-07-10T02:30:00
2026-07-10,AT,02:45 - 03:00,540.2,47.2,540.2,135.75,2026-07-10T02:45:00
2026-07-10,AT,03:00 - 03:15,475.8,69.3,475.8,138.55,2026-07-10T03:00:00
2026-07-10,AT,03:15 - 03:30,477.0,69.2,477.0,137.65,2026-07-10T03:15:00
2026-07-10,AT,03:30 - 03:45,477.7,69.8,477.7,137.7,2026-07-10T03:30:00
2026-07-10,AT,03:45 - 04:00,477.7,69.2,477.7,137.03,2026-07-10T03:45:00
2026-07-10,AT,04:00 - 04:15,527.3,86.1,527.3,137.93,2026-07-10T04:00:00
2026-07-10,AT,04:15 - 04:30,529.8,86.1,529.8,139.18,2026-07-10T04:15:00
2026-07-10,AT,04:30 - 04:45,534.1,87.0,534.1,138.8,2026-07-10T04:30:00
2026-07-10,AT,04:45 - 05:00,540.0,87.7,540.0,140.65,2026-07-10T04:45:00
2026-07-10,AT,05:00 - 05:15,501.8,96.6,501.8,142.3,2026-07-10T05:00:00
2026-07-10,AT,05:15 - 05:30,503.5,96.6,503.5,144.91,2026-07-10T05:15:00
2026-07-10,AT,05:30 - 05:45,511.6,97.1,511.6,142.5,2026-07-10T05:30:00
2026-07-10,AT,05:45 - 06:00,520.7,97.1,520.7,145.26,2026-07-10T05:45:00
2026-07-10,AT,06:00 - 06:15,455.1,238.7,455.1,145.4,2026-07-10T06:00:00
2026-07-10,AT,06:15 - 06:30,462.1,240.4,462.1,153.08,2026-07-10T06:15:00
2026-07-10,AT,06:30 - 06:45,459.7,244.5,459.7,152.24,2026-07-10T06:30:00
2026-07-10,AT,06:45 - 07:00,461.9,245.6,461.9,150.08,2026-07-10T06:45:00
2026-07-10,AT,07:00 - 07:15,529.4,156.5,529.4,156.89,2026-07-10T07:00:00
2026-07-10,AT,07:15 - 07:30,529.0,155.9,529.0,153.35,2026-07-10T07:15:00
2026-07-10,AT,07:30 - 07:45,534.4,155.6,534.4,144.96,2026-07-10T07:30:00
2026-07-10,AT,07:45 - 08:00,521.4,156.2,521.4,131.92,2026-07-10T07:45:00
2026-07-10,AT,08:00 - 08:15,586.3,92.1,586.3,154.77,2026-07-10T08:00:00
2026-07-10,AT,08:15 - 08:30,555.8,92.0,555.8,141.08,2026-07-10T08:15:00
2026-07-10,AT,08:30 - 08:45,539.6,91.4,539.6,131.42,2026-07-10T08:30:00
2026-07-10,AT,08:45 - 09:00,527.7,95.6,527.7,112.34,2026-07-10T08:45:00
2026-07-10,AT,09:00 - 09:15,417.7,87.2,417.7,131.91,2026-07-10T09:00:00
2026-07-10,AT,09:15 - 09:30,407.7,88.4,407.7,127.96,2026-07-10T09:15:00
2026-07-10,AT,09:30 - 09:45,401.9,88.0,401.9,111.2,2026-07-10T09:30:00
2026-07-10,AT,09:45 - 10:00,397.0,90.2,397.0,92.75,2026-07-10T09:45:00
2026-07-10,AT,10:00 - 10:15,438.5,126.9,438.5,113.04,2026-07-10T10:00:00
2026-07-10,AT,10:15 - 10:30,428.3,129.2,428.3,106.64,2026-07-10T10:15:00
2026-07-10,AT,10:30 - 10:45,418.6,128.3,418.6,95.91,2026-07-10T10:30:00
2026-07-10,AT,10:45 - 11:00,413.2,132.3,413.2,86.45,2026-07-10T10:45:00
2026-07-10,AT,11:00 - 11:15,419.8,130.3,419.8,89.7,2026-07-10T11:00:00
2026-07-10,AT,11:15 - 11:30,418.7,133.1,418.7,82.55,2026-07-10T11:15:00
2026-07-10,AT,11:30 - 11:45,413.2,143.0,413.2,75.0,2026-07-10T11:30:00
2026-07-10,AT,11:45 - 12:00,416.0,148.3,416.0,66.88,2026-07-10T11:45:00
2026-07-10,AT,12:00 - 12:15,440.9,178.0,440.9,63.82,2026-07-10T12:00:00
2026-07-10,AT,12:15 - 12:30,431.2,182.0,431.2,62.66,2026-07-10T12:15:00
2026-07-10,AT,12:30 - 12:45,434.6,189.4,434.6,52.74,2026-07-10T12:30:00
2026-07-10,AT,12:45 - 13:00,435.4,188.0,435.4,40.0,2026-07-10T12:45:00
2026-07-10,AT,13:00 - 13:15,425.8,347.2,425.8,43.44,2026-07-10T13:00:00
2026-07-10,AT,13:15 - 13:30,424.0,345.8,424.0,39.0,2026-07-10T13:15:00
2026-07-10,AT,13:30 - 13:45,423.3,349.1,423.3,37.0,2026-07-10T13:30:00
