delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,AT,00:00 - 00:15,346.4,321.1,346.4,160.31,2026-07-11T00:00:00
2026-07-11,AT,00:15 - 00:30,343.0,321.2,343.0,157.17,2026-07-11T00:15:00
2026-07-11,AT,00:30 - 00:45,333.1,320.3,333.1,150.42,2026-07-11T00:30:00
2026-07-11,AT,00:45 - 01:00,351.3,325.6,351.3,144.97,2026-07-11T00:45:00
2026-07-11,AT,01:00 - 01:15,339.5,254.1,339.5,149.59,2026-07-11T01:00:00
2026-07-11,AT,01:15 - 01:30,329.5,252.2,329.5,145.0,2026-07-11T01:15:00
2026-07-11,AT,01:30 - 01:45,320.6,254.8,320.6,144.98,2026-07-11T01:30:00
2026-07-11,AT,01:45 - 02:00,335.7,256.9,335.7,140.41,2026-07-11T01:45:00
2026-07-11,AT,02:00 - 02:15,365.0,161.0,365.0,144.93,2026-07-11T02:00:00
2026-07-11,AT,02:15 - 02:30,362.1,160.9,362.1,140.71,2026-07-11T02:15:00
2026-07-11,AT,02:30 - 02:45,362.9,161.8,362.9,139.66,2026-07-11T02:30:00
2026-07-11,AT,02:45 - 03:00,363.0,160.4,363.0,139.11,2026-07-11T02:45:00
2026-07-11,AT,03:00 - 03:15,367.0,163.8,367.0,141.37,2026-07-11T03:00:00
2026-07-11,AT,03:15 - 03:30,363.2,163.4,363.2,138.4,2026-07-11T03:15:00
2026-07-11,AT,03:30 - 03:45,362.3,164.0,362.3,137.57,2026-07-11T03:30:00
2026-07-11,AT,03:45 - 04:00,362.1,163.6,362.1,137.84,2026-07-11T03:45:00
2026-07-11,AT,04:00 - 04:15,360.1,176.6,360.1,137.98,2026-07-11T04:00:00
2026-07-11,AT,04:15 - 04:30,358.9,178.3,358.9,141.46,2026-07-11T04:15:00
2026-07-11,AT,04:30 - 04:45,361.0,177.6,361.0,137.81,2026-07-11T04:30:00
2026-07-11,AT,04:45 - 05:00,363.3,178.1,363.3,136.64,2026-07-11T04:45:00
2026-07-11,AT,05:00 - 05:15,332.6,173.0,332.6,138.26,2026-07-11T05:00:00
2026-07-11,AT,05:15 - 05:30,332.6,172.1,332.6,136.39,2026-07-11T05:15:00
2026-07-11,AT,05:30 - 05:45,333.0,173.3,333.0,136.62,2026-07-11T05:30:00
2026-07-11,AT,05:45 - 06:00,332.0,173.9,332.0,132.48,2026-07-11T05:45:00
2026-07-11,AT,06:00 - 06:15,350.8,227.4,350.8,140.91,2026-07-11T06:00:00
2026-07-11,AT,06:15 - 06:30,352.5,208.3,352.5,138.34,2026-07-11T06:15:00
2026-07-11,AT,06:30 - 06:45,348.9,208.4,348.9,131.6,2026-07-11T06:30:00
2026-07-11,AT,06:45 - 07:00,338.2,210.1,338.2,123.7,2026-07-11T06:45:00
2026-07-11,AT,07:00 - 07:15,353.1,190.2,353.1,131.51,2026-07-11T07:00:00
2026-07-11,AT,07:15 - 07:30,350.1,196.0,350.1,126.93,2026-07-11T07:15:00
2026-07-11,AT,07:30 - 07:45,348.3,202.3,348.3,122.13,2026-07-11T07:30:00
2026-07-11,AT,07:45 - 08:00,346.7,189.2,346.7,116.38,2026-07-11T07:45:00
2026-07-11,AT,08:00 - 08:15,377.0,120.5,377.0,142.16,2026-07-11T08:00:00
2026-07-11,AT,08:15 - 08:30,371.3,126.8,371.3,123.95,2026-07-11T08:15:00
2026-07-11,AT,08:30 - 08:45,369.5,118.2,369.5,106.37,2026-07-11T08:30:00
2026-07-11,AT,08:45 - 09:00,368.5,125.6,368.5,90.15,2026-07-11T08:45:00
2026-07-11,AT,09:00 - 09:15,414.6,94.3,414.6,107.07,2026-07-11T09:00:00
2026-07-11,AT,09:15 - 09:30,409.1,105.4,409.1,90.95,2026-07-11T09:15:00
2026-07-11,AT,09:30 - 09:45,406.8,110.6,406.8,68.43,2026-07-11T09:30:00
2026-07-11,AT,09:45 - 10:00,405.6,117.5,405.6,29.83,2026-07-11T09:45:00
2026-07-11,AT,10:00 - 10:15,427.4,199.6,427.4,40.0,2026-07-11T10:00:00
2026-07-11,AT,10:15 - 10:30,424.9,206.2,424.9,18.09,2026-07-11T10:15:00
2026-07-11,AT,10:30 - 10:45,421.6,210.6,421.6,5.18,2026-07-11T10:30:00
2026-07-11,AT,10:45 - 11:00,425.1,210.7,425.1,1.08,2026-07-11T10:45:00
2026-07-11,AT,11:00 - 11:15,437.4,239.5,437.4,1.0,2026-07-11T11:00:00
2026-07-11,AT,11:15 - 11:30,434.0,245.6,434.0,0.29,2026-07-11T11:15:00
2026-07-11,AT,11:30 - 11:45,437.2,248.0,437.2,0.02,2026-07-11T11:30:00
2026-07-11,AT,11:45 - 12:00,436.1,254.5,436.1,0.0,2026-07-11T11:45:00
2026-07-11,AT,12:00 - 12:15,406.2,311.0,406.2,0.0,2026-07-11T12:00:00
2026-07-11,AT,12:15 - 12:30,401.8,313.6,401.8,0.0,2026-07-11T12:15:00
2026-07-11,AT,12:30 - 12:45,405.5,313.8,405.5,0.0,2026-07-11T12:30:00
2026-07-11,AT,12:45 - 13:00,404.3,315.2,404.3,0.0,2026-07-11T12:45:00
2026-07-11,AT,13:00 - 13:15,386.6,316.4,386.6,0.03,2026-07-11T13:00:00
2026-07-11,AT,13:15 - 13:30,385.3,317.0,385.3,0.33,2026-07-11T13:15:00
2026-07-11,AT,13:30 - 13:45,383.2,316.7,383.2,0.37,2026-07-11T13:30:00
2026-07-11,AT,13:45 - 14:00,379.8,316.2,379.8,0.41,2026-07-11T13:45:00
2026-07-11,AT,14:00 - 14:15,367.4,329.5,367.4,0.41,2026-07-11T14:00:00
2026-07-11,AT,14:15 - 14:30,366.0,329.0,366.0,0.41,2026-07-11T14:15:00
2026-07-11,AT,14:30 - 14:45,365.3,326.0,365.3,0.41,2026-07-11T14:30:00
2026-07-11,AT,14:45 - 15:00,364.9,323.8,364.9,0.37,2026-07-11T14:45:00
2026-07-11,AT,15:00 - 15:15,388.4,283.7,388.4,1.08,2026-07-11T15:00:00
2026-07-11,AT,15:15 - 15:30,390.4,280.6,390.4,1.69,2026-07-11T15:15:00
2026-07-11,AT,15:30 - 15:45,394.3,275.7,394.3,0.97,2026-07-11T15:30:00
2026-07-11,AT,15:45 - 16:00,395.9,279.6,395.9,3.94,2026-07-11T15:45:00
2026-07-11,AT,16:00 - 16:15,367.5,351.6,367.5,1.0,2026-07-11T16:00:00
2026-07-11,AT,16:15 - 16:30,374.4,350.4,374.4,11.48,2026-07-11T16:15:00
2026-07-11,AT,16:30 - 16:45,376.9,344.4,376.9,16.15,2026-07-11T16:30:00
2026-07-11,AT,16:45 - 17:00,383.1,337.8,383.1,42.67,2026-07-11T16:45:00
2026-07-11,AT,17:00 - 17:15,395.4,308.4,395.4,14.58,2026-07-11T17:00:00
2026-07-11,AT,17:15 - 17:30,396.2,295.5,396.2,71.04,2026-07-11T17:15:00
2026-07-11,AT,17:30 - 17:45,400.0,285.4,400.0,106.98,2026-07-11T17:30:00
2026-07-11,AT,17:45 - 18:00,406.9,272.6,406.9,134.32,2026-07-11T17:45:00
2026-07-11,AT,18:00 - 18:15,271.0,352.8,352.8,93.48,2026-07-11T18:00:00
2026-07-11,AT,18:15 - 18:30,269.7,343.4,343.4,109.99,2026-07-11T18:15:00
2026-07-11,AT,18:30 - 18:45,271.6,332.6,332.6,128.62,2026-07-11T18:30:00
2026-07-11,AT,18:45 - 19:00,285.1,327.5,327.5,134.97,2026-07-11T18:45:00
2026-07-11,AT,19:00 - 19:15,405.1,344.2,405.1,127.92,2026-07-11T19:00:00
2026-07-11,AT,19:15 - 19:30,411.2,341.6,411.2,136.93,2026-07-11T19:15:00
2026-07-11,AT,19:30 - 19:45,405.7,336.3,405.7,144.9,2026-07-11T19:30:00
2026-07-11,AT,19:45 - 20:00,402.9,338.3,402.9,146.03,2026-07-11T19:45:00
2026-07-11,AT,20:00 - 20:15,323.3,304.4,323.3,145.41,2026-07-11T20:00:00
2026-07-11,AT,20:15 - 20:30,322.7,303.5,322.7,150.82,2026-07-11T20:15:00
2026-07-11,AT,20:30 - 20:45,323.0,303.7,323.0,152.25,2026-07-11T20:30:00
2026-07-11,AT,20:45 - 21:00,321.7,303.4,321.7,153.94,2026-07-11T20:45:00
2026-07-11,AT,21:00 - 21:15,335.8,284.7,335.8,155.64,2026-07-11T21:00:00
2026-07-11,AT,21:15 - 21:30,336.3,283.1,336.3,154.63,2026-07-11T21:15:00
2026-07-11,AT,21:30 - 21:45,331.7,280.4,331.7,157.95,2026-07-11T21:30:00
2026-07-11,AT,21:45 - 22:00,332.9,278.5,332.9,156.54,2026-07-11T21:45:00
2026-07-11,AT,22:00 - 22:15,333.2,250.7,333.2,160.01,2026-07-11T22:00:00
2026-07-11,AT,22:15 - 22:30,331.3,246.4,331.3,155.31,2026-07-11T22:15:00
2026-07-11,AT,22:30 - 22:45,325.6,243.4,325.6,155.28,2026-07-11T22:30:00
2026-07-11,AT,22:45 - 23:00,324.0,246.6,324.0,148.95,2026-07-11T22:45:00
2026-07-11,AT,23:00 - 23:15,327.7,255.9,327.7,151.14,2026-07-11T23:00:00
2026-07-11,AT,23:15 - 23:30,323.9,261.5,323.9,144.95,2026-07-11T23:15:00
2026-07-11,AT,23:30 - 23:45,318.0,260.7,318.0,145.0,2026-07-11T23:30:00
2026-07-11,AT,23:45 - 24:00,313.8,259.1,313.8,140.78,2026-07-11T23:45:00
