delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,AT,00 - 01,1373.7,1288.2,1373.7,153.22,2026-07-11T00:00:00
2026-07-11,AT,01 - 02,1325.3,1017.9,1325.3,145.0,2026-07-11T01:00:00
2026-07-11,AT,02 - 03,1452.9,644.0,1452.9,141.1,2026-07-11T02:00:00
2026-07-11,AT,03 - 04,1454.5,654.8,1454.5,138.8,2026-07-11T03:00:00
2026-07-11,AT,04 - 05,1443.3,710.6,1443.3,138.47,2026-07-11T04:00:00
2026-07-11,AT,05 - 06,1330.2,692.2,1330.2,135.94,2026-07-11T05:00:00
2026-07-11,AT,06 - 07,1390.4,854.1,1390.4,133.64,2026-07-11T06:00:00
2026-07-11,AT,07 - 08,1398.2,777.6,1398.2,124.24,2026-07-11T07:00:00
2026-07-11,AT,08 - 09,1486.3,491.2,1486.3,115.66,2026-07-11T08:00:00
2026-07-11,AT,09 - 10,1636.0,427.6,1636.0,74.07,2026-07-11T09:00:00
2026-07-11,AT,10 - 11,1699.0,827.1,1699.0,16.09,2026-07-11T10:00:00
2026-07-11,AT,11 - 12,1744.7,987.5,1744.7,0.33,2026-07-11T11:00:00
2026-07-11,AT,12 - 13,1617.7,1253.6,1617.7,0.0,2026-07-11T12:00:00
2026-07-11,AT,13 - 14,1534.9,1266.2,1534.9,0.29,2026-07-11T13:00:00
2026-07-11,AT,14 - 15,1463.5,1308.2,1463.5,0.4,2026-07-11T14:00:00
2026-07-11,AT,15 - 16,1568.9,1119.6,1568.9,1.92,2026-07-11T15:00:00
2026-07-11,AT,16 - 17,1501.9,1384.2,1501.9,17.83,2026-07-11T16:00:00
2026-07-11,AT,17 - 18,1598.5,1161.9,1598.5,81.73,2026-07-11T17:00:00
2026-07-11,AT,18 - 19,1097.5,1356.2,1356.2,116.77,2026-07-11T18:00:00
2026-07-11,AT,19 - 20,1624.9,1360.3,1624.9,138.95,2026-07-11T19:00:00
2026-07-11,AT,20 - 21,1290.6,1215.1,1290.6,150.61,2026-07-11T20:00:00
2026-07-11,AT,21 - 22,1336.6,1126.6,1336.6,156.19,2026-07-11T21:00:00
2026-07-11,AT,22 - 23,1314.1,987.2,1314.1,154.89,2026-07-11T22:00:00
2026-07-11,AT,23 - 24,1283.4,1037.2,1283.4,145.47,2026-07-11T23:00:00
