delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,AT,00 - 01,1758.0,732.1,1758.0,152.32,2026-07-10T00:00:00
2026-07-10,AT,01 - 02,1956.4,443.6,1956.4,143.06,2026-07-10T01:00:00
2026-07-10,AT,02 - 03,2164.1,215.1,2164.1,139.06,2026-07-10T02:00:00
2026-07-10,AT,03 - 04,1908.2,277.4,1908.2,137.73,2026-07-10T03:00:00
2026-07-10,AT,04 - 05,2131.2,346.8,2131.2,139.14,2026-07-10T04:00:00
2026-07-10,AT,05 - 06,2037.5,387.4,2037.5,143.74,2026-07-10T05:00:00
2026-07-10,AT,06 - 07,1838.8,969.1,1838.8,150.2,2026-07-10T06:00:00
2026-07-10,AT,07 - 08,2114.2,624.1,2114.2,146.78,2026-07-10T07:00:00
2026-07-10,AT,08 - 09,2209.4,371.0,2209.4,134.9,2026-07-10T08:00:00
2026-07-10,AT,09 - 10,1624.3,353.8,1624.3,115.96,2026-07-10T09:00:00
2026-07-10,AT,10 - 11,1698.6,516.7,1698.6,100.51,2026-07-10T10:00:00
2026-07-10,AT,11 - 12,1667.6,554.7,1667.6,78.53,2026-07-10T11:00:00
2026-07-10,AT,12 - 13,1742.1,737.4,1742.1,54.81,2026-07-10T12:00:00
2026-07-10,AT,13 - 14,1694.8,1392.2,1694.8,37.36,2026-07-10T13:00:00
2026-07-10,AT,14 - 15,1660.8,1429.1,1660.8,40.95,2026-07-10T14:00:00
2026-07-10,AT,15 - 16,1426.0,1382.5,1426.0,62.1,2026-07-10T15:00:00
2026-07-10,AT,16 - 17,1483.4,1005.0,1483.4,88.98,2026-07-10T16:00:00
2026-07-10,AT,17 - 18,1273.9,1401.0,1401.0,118.98,2026-07-10T17:00:00
2026-07-10,AT,18 - 19,1463.2,1329.6,1463.2,138.09,2026-07-10T18:00:00
2026-07-10,AT,19 - 20,1545.4,1531.2,1545.4,159.33,2026-07-10T19:00:00
2026-07-10,AT,20 - 21,1306.9,1830.3,1830.3,179.91,2026-07-10T20:00:00
2026-07-10,AT,21 - 22,1277.7,1668.3,1668.3,175.05,2026-07-10T21:00:00
2026-07-10,AT,22 - 23,1223.6,1199.2,1223.6,168.0,2026-07-10T22:00:00
2026-07-10,AT,23 - 24,1391.7,951.0,1391.7,154.46,2026-07-10T23:00:00
