delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,AT,00:00 - 00:15,10.2,8.6,10.2,149.84,2026-07-11T00:00:00
2026-07-11,AT,00:15 - 00:30,9.5,8.9,9.5,152.22,2026-07-11T00:15:00
2026-07-11,AT,00:30 - 00:45,14.6,10.5,14.6,148.0,2026-07-11T00:30:00
2026-07-11,AT,00:45 - 01:00,24.5,10.8,24.5,140.14,2026-07-11T00:45:00
2026-07-11,AT,01:00 - 01:15,14.5,14.6,14.6,145.0,2026-07-11T01:00:00
2026-07-11,AT,01:15 - 01:30,3.3,14.2,14.2,144.0,2026-07-11T01:15:00
2026-07-11,AT,01:30 - 01:45,8.6,14.5,14.5,141.89,2026-07-11T01:30:00
2026-07-11,AT,01:45 - 02:00,19.3,15.9,19.3,138.0,2026-07-11T01:45:00
2026-07-11,AT,02:00 - 02:15,8.6,9.5,9.5,139.66,2026-07-11T02:00:00
2026-07-11,AT,02:15 - 02:30,10.5,9.2,10.5,138.72,2026-07-11T02:15:00
2026-07-11,AT,02:30 - 02:45,11.6,8.1,11.6,140.0,2026-07-11T02:30:00
2026-07-11,AT,02:45 - 03:00,10.1,9.1,10.1,136.69,2026-07-11T02:45:00
2026-07-11,AT,03:00 - 03:15,13.2,8.2,13.2,140.34,2026-07-11T03:00:00
2026-07-11,AT,03:15 - 03:30,15.6,7.3,15.6,137.41,2026-07-11T03:15:00
2026-07-11,AT,03:30 - 03:45,16.5,4.9,16.5,136.91,2026-07-11T03:30:00
2026-07-11,AT,03:45 - 04:00,17.4,5.8,17.4,137.56,2026-07-11T03:45:00
2026-07-11,AT,04:00 - 04:15,17.5,6.0,17.5,140.7,2026-07-11T04:00:00
2026-07-11,AT,04:15 - 04:30,16.6,14.6,16.6,143.65,2026-07-11T04:15:00
2026-07-11,AT,04:30 - 04:45,13.0,5.2,13.0,135.53,2026-07-11T04:30:00
2026-07-11,AT,04:45 - 05:00,17.2,4.8,17.2,134.04,2026-07-11T04:45:00
2026-07-11,AT,05:00 - 05:15,6.2,7.4,7.4,132.37,2026-07-11T05:00:00
2026-07-11,AT,05:15 - 05:30,6.1,7.3,7.3,132.39,2026-07-11T05:15:00
2026-07-11,AT,05:30 - 05:45,5.9,6.2,6.2,133.9,2026-07-11T05:30:00
2026-07-11,AT,05:45 - 06:00,6.9,5.9,6.9,137.35,2026-07-11T05:45:00
2026-07-11,AT,06:00 - 06:15,6.7,8.0,8.0,139.01,2026-07-11T06:00:00
2026-07-11,AT,06:15 - 06:30,6.7,10.6,10.6,135.0,2026-07-11T06:15:00
2026-07-11,AT,06:30 - 06:45,11.1,10.2,11.1,128.0,2026-07-11T06:30:00
2026-07-11,AT,06:45 - 07:00,18.2,11.9,18.2,122.42,2026-07-11T06:45:00
2026-07-11,AT,07:00 - 07:15,8.4,9.6,9.6,129.91,2026-07-11T07:00:00
2026-07-11,AT,07:15 - 07:30,7.1,12.0,12.0,125.27,2026-07-11T07:15:00
2026-07-11,AT,07:30 - 07:45,2.6,15.0,15.0,118.88,2026-07-11T07:30:00
2026-07-11,AT,07:45 - 08:00,4.5,20.3,20.3,112.19,2026-07-11T07:45:00
2026-07-11,AT,08:00 - 08:15,14.1,8.3,14.1,136.69,2026-07-11T08:00:00
2026-07-11,AT,08:15 - 08:30,10.0,7.7,10.0,121.72,2026-07-11T08:15:00
2026-07-11,AT,08:30 - 08:45,7.2,16.0,16.0,99.28,2026-07-11T08:30:00
2026-07-11,AT,08:45 - 09:00,15.8,20.3,20.3,85.35,2026-07-11T08:45:00
2026-07-11,AT,09:00 - 09:15,10.1,15.4,15.4,103.73,2026-07-11T09:00:00
2026-07-11,AT,09:15 - 09:30,10.4,20.1,20.1,86.62,2026-07-11T09:15:00
2026-07-11,AT,09:30 - 09:45,8.9,16.0,16.0,64.26,2026-07-11T09:30:00
2026-07-11,AT,09:45 - 10:00,15.3,16.3,16.3,32.83,2026-07-11T09:45:00
2026-07-11,AT,10:00 - 10:15,18.9,12.1,18.9,37.0,2026-07-11T10:00:00
2026-07-11,AT,10:15 - 10:30,20.4,5.8,20.4,15.6,2026-07-11T10:15:00
2026-07-11,AT,10:30 - 10:45,18.3,6.5,18.3,2.81,2026-07-11T10:30:00
2026-07-11,AT,10:45 - 11:00,18.4,9.2,18.4,-1.92,2026-07-11T10:45:00
2026-07-11,AT,11:00 - 11:15,23.4,5.8,23.4,-2.63,2026-07-11T11:00:00
2026-07-11,AT,11:15 - 11:30,23.2,5.8,23.2,-4.0,2026-07-11T11:15:00
2026-07-11,AT,11:30 - 11:45,24.0,6.3,24.0,-4.76,2026-07-11T11:30:00
2026-07-11,AT,11:45 - 12:00,23.2,9.7,23.2,-6.0,2026-07-11T11:45:00
2026-07-11,AT,12:00 - 12:15,21.6,6.4,21.6,0.0,2026-07-11T12:00:00
2026-07-11,AT,12:15 - 12:30,20.7,7.2,20.7,-2.0,2026-07-11T12:15:00
2026-07-11,AT,12:30 - 12:45,20.0,8.9,20.0,-3.0,2026-07-11T12:30:00
2026-07-11,AT,12:45 - 13:00,20.4,9.5,20.4,-3.18,2026-07-11T12:45:00
2026-07-11,AT,13:00 - 13:15,26.5,13.7,26.5,0.0,2026-07-11T13:00:00
2026-07-11,AT,13:15 - 13:30,25.4,10.6,25.4,-0.01,2026-07-11T13:15:00
2026-07-11,AT,13:30 - 13:45,24.1,17.4,24.1,6.0,2026-07-11T13:30:00
2026-07-11,AT,13:45 - 14:00,21.8,17.1,21.8,2.99,2026-07-11T13:45:00
2026-07-11,AT,14:00 - 14:15,25.7,12.0,25.7,-0.21,2026-07-11T14:00:00
2026-07-11,AT,14:15 - 14:30,26.9,11.6,26.9,-0.11,2026-07-11T14:15:00
2026-07-11,AT,14:30 - 14:45,24.0,9.7,24.0,-0.01,2026-07-11T14:30:00
2026-07-11,AT,14:45 - 15:00,25.7,10.8,25.7,3.82,2026-07-11T14:45:00
2026-07-11,AT,15:00 - 15:15,23.6,13.7,23.6,0.05,2026-07-11T15:00:00
