delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,NL,00 - 01,8129.5,4424.9,8129.5,125.1,2026-07-08T00:00:00
2026-07-08,NL,01 - 02,7945.5,4456.9,7945.5,119.37,2026-07-08T01:00:00
2026-07-08,NL,02 - 03,7828.5,4469.3,7828.5,114.91,2026-07-08T02:00:00
2026-07-08,NL,03 - 04,7601.4,4778.9,7601.4,112.46,2026-07-08T03:00:00
2026-07-08,NL,04 - 05,7005.1,4831.4,7005.1,120.0,2026-07-08T04:00:00
2026-07-08,NL,05 - 06,6818.8,4904.8,6818.8,124.0,2026-07-08T05:00:00
2026-07-08,NL,06 - 07,6394.7,4864.4,6394.7,137.55,2026-07-08T06:00:00
2026-07-08,NL,07 - 08,6900.0,5192.0,6900.0,136.35,2026-07-08T07:00:00
2026-07-08,NL,08 - 09,7511.3,4592.6,7511.3,136.23,2026-07-08T08:00:00
2026-07-08,NL,09 - 10,7960.1,3753.5,7960.1,116.42,2026-07-08T09:00:00
2026-07-08,NL,10 - 11,8335.2,3823.7,8335.2,100.46,2026-07-08T10:00:00
2026-07-08,NL,11 - 12,7856.0,4360.4,7856.0,91.51,2026-07-08T11:00:00
2026-07-08,NL,12 - 13,7671.4,4535.7,7671.4,69.31,2026-07-08T12:00:00
2026-07-08,NL,13 - 14,7626.0,4827.0,7626.0,56.91,2026-07-08T13:00:00
2026-07-08,NL,14 - 15,7542.9,5056.1,7542.9,59.0,2026-07-08T14:00:00
2026-07-08,NL,15 - 16,7534.1,5013.0,7534.1,55.9,2026-07-08T15:00:00
2026-07-08,NL,16 - 17,7526.6,4645.9,7526.6,71.73,2026-07-08T16:00:00
2026-07-08,NL,17 - 18,7615.6,3905.6,7615.6,85.76,2026-07-08T17:00:00
2026-07-08,NL,18 - 19,7752.3,4541.4,7752.3,107.71,2026-07-08T18:00:00
2026-07-08,NL,19 - 20,8347.6,6989.0,8347.6,137.19,2026-07-08T19:00:00
2026-07-08,NL,20 - 21,9172.5,7130.8,9172.5,153.8,2026-07-08T20:00:00
2026-07-08,NL,21 - 22,9285.5,7095.7,9285.5,162.19,2026-07-08T21:00:00
2026-07-08,NL,22 - 23,9650.3,7193.9,9650.3,159.26,2026-07-08T22:00:00
2026-07-08,NL,23 - 24,9187.2,6918.8,9187.2,145.54,2026-07-08T23:00:00
