delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,NL,00 - 01,6546.4,7390.8,7390.8,155.97,2026-07-10T00:00:00
2026-07-10,NL,01 - 02,7014.2,8138.3,8138.3,144.1,2026-07-10T01:00:00
2026-07-10,NL,02 - 03,6763.9,8420.8,8420.8,140.86,2026-07-10T02:00:00
2026-07-10,NL,03 - 04,6847.1,8521.7,8521.7,138.4,2026-07-10T03:00:00
2026-07-10,NL,04 - 05,6656.1,8889.6,8889.6,137.6,2026-07-10T04:00:00
2026-07-10,NL,05 - 06,6612.9,8977.5,8977.5,143.11,2026-07-10T05:00:00
2026-07-10,NL,06 - 07,6358.9,9174.8,9174.8,151.54,2026-07-10T06:00:00
2026-07-10,NL,07 - 08,6442.8,9052.7,9052.7,148.19,2026-07-10T07:00:00
2026-07-10,NL,08 - 09,6666.8,9241.8,9241.8,135.66,2026-07-10T08:00:00
2026-07-10,NL,09 - 10,6451.0,6623.4,6623.4,123.44,2026-07-10T09:00:00
2026-07-10,NL,10 - 11,6107.1,6433.6,6433.6,102.6,2026-07-10T10:00:00
2026-07-10,NL,11 - 12,5864.0,7326.3,7326.3,78.47,2026-07-10T11:00:00
2026-07-10,NL,12 - 13,5601.0,7772.8,7772.8,59.01,2026-07-10T12:00:00
2026-07-10,NL,13 - 14,5567.6,8110.7,8110.7,37.36,2026-07-10T13:00:00
2026-07-10,NL,14 - 15,5437.3,8254.4,8254.4,40.95,2026-07-10T14:00:00
2026-07-10,NL,15 - 16,5325.2,8325.1,8325.1,62.1,2026-07-10T15:00:00
2026-07-10,NL,16 - 17,5135.4,8323.1,8323.1,88.1,2026-07-10T16:00:00
2026-07-10,NL,17 - 18,4885.9,8500.1,8500.1,114.25,2026-07-10T17:00:00
2026-07-10,NL,18 - 19,5287.1,11069.9,11069.9,128.67,2026-07-10T18:00:00
2026-07-10,NL,19 - 20,5708.7,10791.1,10791.1,161.9,2026-07-10T19:00:00
2026-07-10,NL,20 - 21,6127.4,10462.3,10462.3,180.62,2026-07-10T20:00:00
2026-07-10,NL,21 - 22,7141.1,10311.8,10311.8,175.14,2026-07-10T21:00:00
2026-07-10,NL,22 - 23,7001.3,9784.6,9784.6,168.0,2026-07-10T22:00:00
2026-07-10,NL,23 - 24,6960.8,9785.7,9785.7,154.46,2026-07-10T23:00:00
