delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-12,BE,00:00 - 00:15,6.7,7.1,7.1,137.87,2026-07-12T00:00:00
2026-07-12,BE,00:15 - 00:30,5.4,8.1,8.1,136.94,2026-07-12T00:15:00
2026-07-12,BE,00:30 - 00:45,1.3,2.6,2.6,138.76,2026-07-12T00:30:00
2026-07-12,BE,00:45 - 01:00,0.9,9.3,9.3,131.78,2026-07-12T00:45:00
2026-07-12,BE,01:00 - 01:15,5.4,11.6,11.6,137.79,2026-07-12T01:00:00
2026-07-12,BE,01:15 - 01:30,2.9,6.5,6.5,136.86,2026-07-12T01:15:00
2026-07-12,BE,01:30 - 01:45,2.9,9.1,9.1,133.18,2026-07-12T01:30:00
2026-07-12,BE,01:45 - 02:00,2.9,10.7,10.7,127.45,2026-07-12T01:45:00
2026-07-12,BE,02:00 - 02:15,5.4,9.7,9.7,128.66,2026-07-12T02:00:00
2026-07-12,BE,02:15 - 02:30,5.4,9.6,9.6,126.14,2026-07-12T02:15:00
2026-07-12,BE,02:30 - 02:45,7.4,7.2,7.4,124.8,2026-07-12T02:30:00
2026-07-12,BE,02:45 - 03:00,7.4,7.2,7.4,124.35,2026-07-12T02:45:00
2026-07-12,BE,03:00 - 03:15,5.4,4.5,5.4,127.0,2026-07-12T03:00:00
2026-07-12,BE,03:15 - 03:30,10.2,4.8,10.2,126.39,2026-07-12T03:15:00
2026-07-12,BE,03:30 - 03:45,5.7,5.4,5.7,123.81,2026-07-12T03:30:00
2026-07-12,BE,03:45 - 04:00,7.0,3.6,7.0,121.7,2026-07-12T03:45:00
2026-07-12,BE,04:00 - 04:15,7.4,6.7,7.4,125.27,2026-07-12T04:00:00
2026-07-12,BE,04:15 - 04:30,9.2,6.6,9.2,123.1,2026-07-12T04:15:00
2026-07-12,BE,04:30 - 04:45,5.4,10.0,10.0,121.11,2026-07-12T04:30:00
2026-07-12,BE,04:45 - 05:00,7.8,9.1,9.1,120.17,2026-07-12T04:45:00
2026-07-12,BE,05:00 - 05:15,5.4,1.4,5.4,123.5,2026-07-12T05:00:00
