market_area,modality,sub_modality,auction,product,delivery_date,trading_date,period_index,period_label,period_start,metric,unit,value,value_raw,source_url,scraped_at
SE1,Auction,Intraday,IDA3,15,2026-07-09,,34,34,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,34,34,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,34,34,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,34,34,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,35,35,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,37,37,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,38,38,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,40,40,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,41,41,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,42,42,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,44,44,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,45,45,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,47,47,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,48,48,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,49,49,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,51,51,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,low,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,sell_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,52,52,,weight_avg,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,54,54,,buy_volume,MWh,0.0,0.0,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,54,54,,high,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
SE1,Auction,Intraday,IDA3,15,2026-07-09,,54,54,,last,€/MWh,0.0,0.00,https://www.epexspot.com/en/market-results?market_area=SE1&auction=IDA3&modality=Auction&sub_modality=Intraday&product=15&data_mode=table&delivery_date=2026-07-09,2026-07-09T16:13:38+00:00
