delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,NO2,00 - 01,1317.6,178.3,1317.6,125.71,2026-07-10T00:00:00
2026-07-10,NO2,01 - 02,1313.9,186.4,1313.9,124.87,2026-07-10T01:00:00
2026-07-10,NO2,02 - 03,1215.1,195.7,1215.1,122.87,2026-07-10T02:00:00
2026-07-10,NO2,03 - 04,1233.0,205.1,1233.0,121.12,2026-07-10T03:00:00
2026-07-10,NO2,04 - 05,1223.4,213.7,1223.4,121.44,2026-07-10T04:00:00
2026-07-10,NO2,05 - 06,1238.7,196.0,1238.7,123.94,2026-07-10T05:00:00
2026-07-10,NO2,06 - 07,1202.1,194.8,1202.1,125.16,2026-07-10T06:00:00
2026-07-10,NO2,07 - 08,1342.5,193.5,1342.5,125.53,2026-07-10T07:00:00
2026-07-10,NO2,08 - 09,1352.7,200.0,1352.7,121.81,2026-07-10T08:00:00
2026-07-10,NO2,09 - 10,1245.7,220.8,1245.7,115.2,2026-07-10T09:00:00
2026-07-10,NO2,10 - 11,1227.6,230.0,1227.6,101.91,2026-07-10T10:00:00
2026-07-10,NO2,11 - 12,1116.7,223.6,1116.7,87.45,2026-07-10T11:00:00
2026-07-10,NO2,12 - 13,1252.5,220.4,1252.5,85.21,2026-07-10T12:00:00
2026-07-10,NO2,13 - 14,1247.9,220.0,1247.9,81.61,2026-07-10T13:00:00
2026-07-10,NO2,14 - 15,1283.5,213.9,1283.5,80.29,2026-07-10T14:00:00
2026-07-10,NO2,15 - 16,1208.4,240.4,1208.4,81.18,2026-07-10T15:00:00
2026-07-10,NO2,16 - 17,1189.9,214.0,1189.9,92.98,2026-07-10T16:00:00
2026-07-10,NO2,17 - 18,1181.7,169.4,1181.7,110.37,2026-07-10T17:00:00
2026-07-10,NO2,18 - 19,1423.1,140.0,1423.1,123.65,2026-07-10T18:00:00
2026-07-10,NO2,19 - 20,1353.9,138.0,1353.9,138.99,2026-07-10T19:00:00
2026-07-10,NO2,20 - 21,1301.4,132.9,1301.4,136.7,2026-07-10T20:00:00
2026-07-10,NO2,21 - 22,1298.2,131.3,1298.2,131.03,2026-07-10T21:00:00
2026-07-10,NO2,22 - 23,1199.5,124.0,1199.5,129.38,2026-07-10T22:00:00
2026-07-10,NO2,23 - 24,1257.5,106.6,1257.5,126.26,2026-07-10T23:00:00
