delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,BE,00 - 01,3625.9,1555.9,3625.9,159.55,2026-07-10T00:00:00
2026-07-10,BE,01 - 02,3506.0,1537.2,3506.0,145.14,2026-07-10T01:00:00
2026-07-10,BE,02 - 03,3251.5,1498.8,3251.5,142.63,2026-07-10T02:00:00
2026-07-10,BE,03 - 04,3370.4,1604.0,3370.4,139.23,2026-07-10T03:00:00
2026-07-10,BE,04 - 05,3340.8,1683.2,3340.8,137.3,2026-07-10T04:00:00
2026-07-10,BE,05 - 06,3163.5,1844.3,3163.5,143.43,2026-07-10T05:00:00
2026-07-10,BE,06 - 07,3357.2,1944.4,3357.2,153.52,2026-07-10T06:00:00
2026-07-10,BE,07 - 08,3617.1,1556.0,3617.1,150.19,2026-07-10T07:00:00
2026-07-10,BE,08 - 09,4635.9,1415.0,4635.9,136.24,2026-07-10T08:00:00
2026-07-10,BE,09 - 10,5527.8,665.8,5527.8,124.98,2026-07-10T09:00:00
2026-07-10,BE,10 - 11,5921.2,607.4,5921.2,106.08,2026-07-10T10:00:00
2026-07-10,BE,11 - 12,5902.2,705.0,5902.2,80.62,2026-07-10T11:00:00
2026-07-10,BE,12 - 13,6267.2,1007.6,6267.2,58.63,2026-07-10T12:00:00
2026-07-10,BE,13 - 14,6364.3,1114.6,6364.3,37.36,2026-07-10T13:00:00
2026-07-10,BE,14 - 15,6246.0,1189.6,6246.0,40.95,2026-07-10T14:00:00
2026-07-10,BE,15 - 16,6058.1,1214.3,6058.1,62.1,2026-07-10T15:00:00
2026-07-10,BE,16 - 17,5406.9,1002.2,5406.9,88.72,2026-07-10T16:00:00
2026-07-10,BE,17 - 18,4819.7,782.6,4819.7,114.53,2026-07-10T17:00:00
2026-07-10,BE,18 - 19,4406.9,1029.1,4406.9,128.87,2026-07-10T18:00:00
2026-07-10,BE,19 - 20,3355.0,1628.3,3355.0,155.09,2026-07-10T19:00:00
2026-07-10,BE,20 - 21,3620.3,2728.7,3620.3,165.08,2026-07-10T20:00:00
2026-07-10,BE,21 - 22,3171.1,2687.0,3171.1,170.81,2026-07-10T21:00:00
2026-07-10,BE,22 - 23,3271.2,2091.7,3271.2,168.0,2026-07-10T22:00:00
2026-07-10,BE,23 - 24,2974.8,1530.4,2974.8,154.46,2026-07-10T23:00:00
