delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,BE,00 - 01,5038.6,1373.7,5038.6,141.93,2026-07-09T00:00:00
2026-07-09,BE,01 - 02,5057.1,1309.1,5057.1,135.36,2026-07-09T01:00:00
2026-07-09,BE,02 - 03,4790.5,1401.4,4790.5,128.61,2026-07-09T02:00:00
2026-07-09,BE,03 - 04,4662.9,1436.4,4662.9,123.94,2026-07-09T03:00:00
2026-07-09,BE,04 - 05,4579.1,1482.4,4579.1,124.03,2026-07-09T04:00:00
2026-07-09,BE,05 - 06,4571.5,1873.3,4571.5,133.94,2026-07-09T05:00:00
2026-07-09,BE,06 - 07,4622.3,2222.6,4622.3,163.14,2026-07-09T06:00:00
2026-07-09,BE,07 - 08,4738.2,2163.5,4738.2,151.36,2026-07-09T07:00:00
2026-07-09,BE,08 - 09,4713.7,1662.4,4713.7,139.18,2026-07-09T08:00:00
2026-07-09,BE,09 - 10,4419.2,1867.0,4419.2,133.64,2026-07-09T09:00:00
2026-07-09,BE,10 - 11,4211.8,2125.7,4211.8,130.83,2026-07-09T10:00:00
2026-07-09,BE,11 - 12,4747.8,1373.0,4747.8,125.0,2026-07-09T11:00:00
2026-07-09,BE,12 - 13,6057.6,1124.2,6057.6,93.07,2026-07-09T12:00:00
2026-07-09,BE,13 - 14,6092.9,1267.7,6092.9,61.1,2026-07-09T13:00:00
2026-07-09,BE,14 - 15,6208.6,1268.4,6208.6,43.94,2026-07-09T14:00:00
2026-07-09,BE,15 - 16,6091.2,1173.8,6091.2,70.0,2026-07-09T15:00:00
2026-07-09,BE,16 - 17,4987.1,1153.2,4987.1,111.22,2026-07-09T16:00:00
2026-07-09,BE,17 - 18,3837.5,837.8,3837.5,115.49,2026-07-09T17:00:00
2026-07-09,BE,18 - 19,4201.7,1578.9,4201.7,137.23,2026-07-09T18:00:00
2026-07-09,BE,19 - 20,4227.8,2407.0,4227.8,173.36,2026-07-09T19:00:00
2026-07-09,BE,20 - 21,4540.9,3581.8,4540.9,236.42,2026-07-09T20:00:00
2026-07-09,BE,21 - 22,4392.2,3520.7,4392.2,250.14,2026-07-09T21:00:00
2026-07-09,BE,22 - 23,4516.6,3144.9,4516.6,196.32,2026-07-09T22:00:00
2026-07-09,BE,23 - 24,4091.0,2431.5,4091.0,170.1,2026-07-09T23:00:00
