delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,BE,00 - 01,5948.4,1391.6,5948.4,130.9,2026-07-08T00:00:00
2026-07-08,BE,01 - 02,5469.4,1445.4,5469.4,119.56,2026-07-08T01:00:00
2026-07-08,BE,02 - 03,5268.2,1373.9,5268.2,115.05,2026-07-08T02:00:00
2026-07-08,BE,03 - 04,5177.5,1441.0,5177.5,117.38,2026-07-08T03:00:00
2026-07-08,BE,04 - 05,5087.8,1568.8,5087.8,127.74,2026-07-08T04:00:00
2026-07-08,BE,05 - 06,5166.0,1598.1,5166.0,128.17,2026-07-08T05:00:00
2026-07-08,BE,06 - 07,5088.9,1743.6,5088.9,143.05,2026-07-08T06:00:00
2026-07-08,BE,07 - 08,5350.2,1855.5,5350.2,136.77,2026-07-08T07:00:00
2026-07-08,BE,08 - 09,5515.0,1369.2,5515.0,142.81,2026-07-08T08:00:00
2026-07-08,BE,09 - 10,5286.5,1573.4,5286.5,133.97,2026-07-08T09:00:00
2026-07-08,BE,10 - 11,5245.5,1869.6,5245.5,125.0,2026-07-08T10:00:00
2026-07-08,BE,11 - 12,5742.6,1914.9,5742.6,119.32,2026-07-08T11:00:00
2026-07-08,BE,12 - 13,6194.8,1672.1,6194.8,97.77,2026-07-08T12:00:00
2026-07-08,BE,13 - 14,6343.8,1585.9,6343.8,95.84,2026-07-08T13:00:00
2026-07-08,BE,14 - 15,6452.7,1366.8,6452.7,104.0,2026-07-08T14:00:00
2026-07-08,BE,15 - 16,6494.4,1337.9,6494.4,96.0,2026-07-08T15:00:00
2026-07-08,BE,16 - 17,6259.2,1608.5,6259.2,110.0,2026-07-08T16:00:00
2026-07-08,BE,17 - 18,5922.3,914.3,5922.3,95.69,2026-07-08T17:00:00
2026-07-08,BE,18 - 19,5856.7,1304.9,5856.7,109.79,2026-07-08T18:00:00
2026-07-08,BE,19 - 20,5697.2,2017.2,5697.2,136.87,2026-07-08T19:00:00
2026-07-08,BE,20 - 21,5921.9,3046.6,5921.9,158.53,2026-07-08T20:00:00
2026-07-08,BE,21 - 22,5672.6,3038.5,5672.6,164.93,2026-07-08T21:00:00
2026-07-08,BE,22 - 23,5795.8,3092.3,5795.8,159.24,2026-07-08T22:00:00
2026-07-08,BE,23 - 24,5670.0,2418.1,5670.0,145.44,2026-07-08T23:00:00
