delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,NO3,00 - 01,1088.2,187.4,1088.2,60.75,2026-07-08T00:00:00
2026-07-08,NO3,01 - 02,1105.6,165.6,1105.6,58.86,2026-07-08T01:00:00
2026-07-08,NO3,02 - 03,1179.3,160.0,1179.3,58.03,2026-07-08T02:00:00
2026-07-08,NO3,03 - 04,1129.1,144.4,1129.1,57.25,2026-07-08T03:00:00
2026-07-08,NO3,04 - 05,1089.9,144.4,1089.9,55.72,2026-07-08T04:00:00
2026-07-08,NO3,05 - 06,1112.7,97.3,1112.7,54.34,2026-07-08T05:00:00
2026-07-08,NO3,06 - 07,1122.3,85.6,1122.3,51.66,2026-07-08T06:00:00
2026-07-08,NO3,07 - 08,1175.5,67.3,1175.5,55.45,2026-07-08T07:00:00
2026-07-08,NO3,08 - 09,1174.7,49.9,1174.7,56.51,2026-07-08T08:00:00
2026-07-08,NO3,09 - 10,1132.8,49.4,1132.8,57.96,2026-07-08T09:00:00
2026-07-08,NO3,10 - 11,1081.2,75.8,1081.2,56.06,2026-07-08T10:00:00
2026-07-08,NO3,11 - 12,1064.9,76.6,1064.9,53.55,2026-07-08T11:00:00
2026-07-08,NO3,12 - 13,1092.9,82.2,1092.9,49.7,2026-07-08T12:00:00
2026-07-08,NO3,13 - 14,1092.9,82.6,1092.9,48.86,2026-07-08T13:00:00
2026-07-08,NO3,14 - 15,1092.9,92.2,1092.9,48.69,2026-07-08T14:00:00
2026-07-08,NO3,15 - 16,1085.6,95.9,1085.6,48.87,2026-07-08T15:00:00
2026-07-08,NO3,16 - 17,1073.9,93.3,1073.9,50.61,2026-07-08T16:00:00
2026-07-08,NO3,17 - 18,1082.9,109.4,1082.9,57.45,2026-07-08T17:00:00
2026-07-08,NO3,18 - 19,1141.4,71.5,1141.4,59.12,2026-07-08T18:00:00
2026-07-08,NO3,19 - 20,1125.7,63.0,1125.7,59.82,2026-07-08T19:00:00
2026-07-08,NO3,20 - 21,1244.0,75.3,1244.0,60.47,2026-07-08T20:00:00
2026-07-08,NO3,21 - 22,1133.6,81.9,1133.6,59.23,2026-07-08T21:00:00
2026-07-08,NO3,22 - 23,1222.5,92.9,1222.5,57.57,2026-07-08T22:00:00
2026-07-08,NO3,23 - 24,1133.1,89.7,1133.1,54.82,2026-07-08T23:00:00
