delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,NO3,00:00 - 00:15,328.8,42.9,328.8,67.73,2026-07-10T00:00:00
2026-07-10,NO3,00:15 - 00:30,329.2,44.1,329.2,66.98,2026-07-10T00:15:00
2026-07-10,NO3,00:30 - 00:45,329.7,45.1,329.7,65.47,2026-07-10T00:30:00
2026-07-10,NO3,00:45 - 01:00,329.9,46.2,329.9,64.94,2026-07-10T00:45:00
2026-07-10,NO3,01:00 - 01:15,328.1,45.5,328.1,66.04,2026-07-10T01:00:00
2026-07-10,NO3,01:15 - 01:30,328.4,46.7,328.4,65.71,2026-07-10T01:15:00
2026-07-10,NO3,01:30 - 01:45,328.6,46.9,328.6,65.72,2026-07-10T01:30:00
2026-07-10,NO3,01:45 - 02:00,328.9,47.3,328.9,65.52,2026-07-10T01:45:00
2026-07-10,NO3,02:00 - 02:15,303.3,47.8,303.3,65.46,2026-07-10T02:00:00
2026-07-10,NO3,02:15 - 02:30,303.6,48.1,303.6,65.12,2026-07-10T02:15:00
2026-07-10,NO3,02:30 - 02:45,303.9,49.3,303.9,65.51,2026-07-10T02:30:00
2026-07-10,NO3,02:45 - 03:00,304.3,50.5,304.3,65.57,2026-07-10T02:45:00
2026-07-10,NO3,03:00 - 03:15,307.9,50.0,307.9,63.79,2026-07-10T03:00:00
2026-07-10,NO3,03:15 - 03:30,308.2,51.1,308.2,65.13,2026-07-10T03:15:00
2026-07-10,NO3,03:30 - 03:45,308.4,51.7,308.4,65.27,2026-07-10T03:30:00
2026-07-10,NO3,03:45 - 04:00,308.6,52.4,308.6,67.12,2026-07-10T03:45:00
2026-07-10,NO3,04:00 - 04:15,305.8,53.0,305.8,63.03,2026-07-10T04:00:00
2026-07-10,NO3,04:15 - 04:30,305.8,53.1,305.8,64.22,2026-07-10T04:15:00
2026-07-10,NO3,04:30 - 04:45,305.9,53.3,305.9,66.56,2026-07-10T04:30:00
2026-07-10,NO3,04:45 - 05:00,306.0,54.3,306.0,68.41,2026-07-10T04:45:00
2026-07-10,NO3,05:00 - 05:15,309.7,50.4,309.7,63.12,2026-07-10T05:00:00
2026-07-10,NO3,05:15 - 05:30,309.7,50.0,309.7,65.53,2026-07-10T05:15:00
2026-07-10,NO3,05:30 - 05:45,309.7,48.5,309.7,67.56,2026-07-10T05:30:00
2026-07-10,NO3,05:45 - 06:00,309.7,47.2,309.7,69.13,2026-07-10T05:45:00
2026-07-10,NO3,06:00 - 06:15,300.5,50.4,300.5,63.76,2026-07-10T06:00:00
2026-07-10,NO3,06:15 - 06:30,300.5,49.7,300.5,66.27,2026-07-10T06:15:00
2026-07-10,NO3,06:30 - 06:45,300.6,47.7,300.6,68.08,2026-07-10T06:30:00
2026-07-10,NO3,06:45 - 07:00,300.6,47.1,300.6,70.05,2026-07-10T06:45:00
2026-07-10,NO3,07:00 - 07:15,335.7,49.2,335.7,66.48,2026-07-10T07:00:00
2026-07-10,NO3,07:15 - 07:30,335.7,48.2,335.7,68.27,2026-07-10T07:15:00
2026-07-10,NO3,07:30 - 07:45,335.6,48.0,335.6,68.74,2026-07-10T07:30:00
2026-07-10,NO3,07:45 - 08:00,335.6,48.1,335.6,79.92,2026-07-10T07:45:00
2026-07-10,NO3,08:00 - 08:15,337.9,48.9,337.9,69.19,2026-07-10T08:00:00
2026-07-10,NO3,08:15 - 08:30,338.1,49.7,338.1,72.87,2026-07-10T08:15:00
2026-07-10,NO3,08:30 - 08:45,338.3,50.4,338.3,72.63,2026-07-10T08:30:00
2026-07-10,NO3,08:45 - 09:00,338.5,51.1,338.5,77.97,2026-07-10T08:45:00
2026-07-10,NO3,09:00 - 09:15,311.3,55.8,311.3,73.39,2026-07-10T09:00:00
2026-07-10,NO3,09:15 - 09:30,311.4,55.4,311.4,73.98,2026-07-10T09:15:00
2026-07-10,NO3,09:30 - 09:45,311.5,55.2,311.5,73.97,2026-07-10T09:30:00
2026-07-10,NO3,09:45 - 10:00,311.7,54.4,311.7,72.78,2026-07-10T09:45:00
2026-07-10,NO3,10:00 - 10:15,306.8,58.4,306.8,75.81,2026-07-10T10:00:00
2026-07-10,NO3,10:15 - 10:30,307.0,57.5,307.0,74.07,2026-07-10T10:15:00
2026-07-10,NO3,10:30 - 10:45,306.9,57.2,306.9,72.89,2026-07-10T10:30:00
2026-07-10,NO3,10:45 - 11:00,306.9,57.0,306.9,70.72,2026-07-10T10:45:00
2026-07-10,NO3,11:00 - 11:15,279.0,55.5,279.0,70.45,2026-07-10T11:00:00
2026-07-10,NO3,11:15 - 11:30,279.1,56.0,279.1,66.14,2026-07-10T11:15:00
2026-07-10,NO3,11:30 - 11:45,279.1,56.3,279.1,64.64,2026-07-10T11:30:00
2026-07-10,NO3,11:45 - 12:00,279.5,55.9,279.5,64.2,2026-07-10T11:45:00
2026-07-10,NO3,12:00 - 12:15,313.2,54.9,313.2,63.16,2026-07-10T12:00:00
2026-07-10,NO3,12:15 - 12:30,313.5,54.8,313.5,66.65,2026-07-10T12:15:00
2026-07-10,NO3,12:30 - 12:45,313.0,55.3,313.0,68.72,2026-07-10T12:30:00
2026-07-10,NO3,12:45 - 13:00,312.9,55.3,312.9,67.09,2026-07-10T12:45:00
2026-07-10,NO3,13:00 - 13:15,311.9,55.1,311.9,71.79,2026-07-10T13:00:00
2026-07-10,NO3,13:15 - 13:30,312.2,54.7,312.2,69.89,2026-07-10T13:15:00
2026-07-10,NO3,13:30 - 13:45,311.8,55.2,311.8,67.99,2026-07-10T13:30:00
2026-07-10,NO3,13:45 - 14:00,311.9,55.1,311.9,64.62,2026-07-10T13:45:00
2026-07-10,NO3,14:00 - 14:15,321.0,54.4,321.0,65.65,2026-07-10T14:00:00
2026-07-10,NO3,14:15 - 14:30,321.0,53.7,321.0,64.9,2026-07-10T14:15:00
2026-07-10,NO3,14:30 - 14:45,321.0,53.0,321.0,66.71,2026-07-10T14:30:00
2026-07-10,NO3,14:45 - 15:00,320.6,52.8,320.6,70.04,2026-07-10T14:45:00
