delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-10,FI,00 - 01,470.5,176.6,470.5,17.69,2026-07-10T00:00:00
2026-07-10,FI,01 - 02,481.2,150.1,481.2,18.88,2026-07-10T01:00:00
2026-07-10,FI,02 - 03,506.8,133.3,506.8,20.11,2026-07-10T02:00:00
2026-07-10,FI,03 - 04,560.4,111.1,560.4,20.21,2026-07-10T03:00:00
2026-07-10,FI,04 - 05,607.8,77.4,607.8,21.57,2026-07-10T04:00:00
2026-07-10,FI,05 - 06,678.8,55.4,678.8,25.36,2026-07-10T05:00:00
2026-07-10,FI,06 - 07,747.3,30.7,747.3,29.13,2026-07-10T06:00:00
2026-07-10,FI,07 - 08,751.9,47.1,751.9,31.65,2026-07-10T07:00:00
2026-07-10,FI,08 - 09,756.4,55.5,756.4,34.77,2026-07-10T08:00:00
2026-07-10,FI,09 - 10,748.8,75.7,748.8,33.2,2026-07-10T09:00:00
2026-07-10,FI,10 - 11,743.3,99.2,743.3,34.66,2026-07-10T10:00:00
2026-07-10,FI,11 - 12,731.7,102.4,731.7,34.95,2026-07-10T11:00:00
2026-07-10,FI,12 - 13,726.7,109.3,726.7,39.85,2026-07-10T12:00:00
2026-07-10,FI,13 - 14,731.2,129.4,731.2,35.93,2026-07-10T13:00:00
2026-07-10,FI,14 - 15,718.2,137.2,718.2,34.73,2026-07-10T14:00:00
2026-07-10,FI,15 - 16,703.3,118.4,703.3,35.0,2026-07-10T15:00:00
2026-07-10,FI,16 - 17,694.5,78.7,694.5,34.52,2026-07-10T16:00:00
2026-07-10,FI,17 - 18,706.8,71.5,706.8,35.4,2026-07-10T17:00:00
2026-07-10,FI,18 - 19,711.5,63.2,711.5,34.52,2026-07-10T18:00:00
2026-07-10,FI,19 - 20,730.3,46.1,730.3,34.33,2026-07-10T19:00:00
2026-07-10,FI,20 - 21,711.1,58.5,711.1,30.91,2026-07-10T20:00:00
2026-07-10,FI,21 - 22,676.1,58.2,676.1,31.34,2026-07-10T21:00:00
2026-07-10,FI,22 - 23,655.8,59.4,655.8,27.03,2026-07-10T22:00:00
2026-07-10,FI,23 - 24,620.6,51.0,620.6,24.84,2026-07-10T23:00:00
