delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,FI,00:00 - 00:15,131.5,52.5,131.5,5.1,2026-07-09T00:00:00
2026-07-09,FI,00:15 - 00:30,122.9,52.3,122.9,4.99,2026-07-09T00:15:00
2026-07-09,FI,00:30 - 00:45,117.3,52.0,117.3,4.95,2026-07-09T00:30:00
2026-07-09,FI,00:45 - 01:00,115.1,51.7,115.1,4.9,2026-07-09T00:45:00
2026-07-09,FI,01:00 - 01:15,122.1,51.1,122.1,4.99,2026-07-09T01:00:00
2026-07-09,FI,01:15 - 01:30,120.7,50.5,120.7,5.0,2026-07-09T01:15:00
2026-07-09,FI,01:30 - 01:45,120.6,49.7,120.6,4.97,2026-07-09T01:30:00
2026-07-09,FI,01:45 - 02:00,119.1,48.4,119.1,5.01,2026-07-09T01:45:00
2026-07-09,FI,02:00 - 02:15,123.7,46.5,123.7,5.1,2026-07-09T02:00:00
2026-07-09,FI,02:15 - 02:30,129.8,44.1,129.8,5.1,2026-07-09T02:15:00
2026-07-09,FI,02:30 - 02:45,122.7,41.4,122.7,5.1,2026-07-09T02:30:00
2026-07-09,FI,02:45 - 03:00,122.3,39.3,122.3,5.1,2026-07-09T02:45:00
2026-07-09,FI,03:00 - 03:15,131.5,38.1,131.5,5.08,2026-07-09T03:00:00
2026-07-09,FI,03:15 - 03:30,134.7,37.7,134.7,5.08,2026-07-09T03:15:00
2026-07-09,FI,03:30 - 03:45,134.8,37.8,134.8,5.35,2026-07-09T03:30:00
2026-07-09,FI,03:45 - 04:00,135.3,37.9,135.3,5.61,2026-07-09T03:45:00
2026-07-09,FI,04:00 - 04:15,138.7,40.6,138.7,5.56,2026-07-09T04:00:00
2026-07-09,FI,04:15 - 04:30,139.9,40.3,139.9,5.65,2026-07-09T04:15:00
2026-07-09,FI,04:30 - 04:45,142.0,39.9,142.0,6.05,2026-07-09T04:30:00
2026-07-09,FI,04:45 - 05:00,145.0,39.8,145.0,6.85,2026-07-09T04:45:00
2026-07-09,FI,05:00 - 05:15,154.5,33.2,154.5,6.43,2026-07-09T05:00:00
2026-07-09,FI,05:15 - 05:30,158.8,32.0,158.8,7.29,2026-07-09T05:15:00
2026-07-09,FI,05:30 - 05:45,170.7,34.1,170.7,10.0,2026-07-09T05:30:00
2026-07-09,FI,05:45 - 06:00,174.5,33.9,174.5,14.91,2026-07-09T05:45:00
2026-07-09,FI,06:00 - 06:15,179.1,26.9,179.1,7.25,2026-07-09T06:00:00
2026-07-09,FI,06:15 - 06:30,184.6,30.8,184.6,11.79,2026-07-09T06:15:00
2026-07-09,FI,06:30 - 06:45,187.7,28.4,187.7,15.72,2026-07-09T06:30:00
2026-07-09,FI,06:45 - 07:00,189.0,26.4,189.0,25.9,2026-07-09T06:45:00
2026-07-09,FI,07:00 - 07:15,191.8,24.8,191.8,13.9,2026-07-09T07:00:00
2026-07-09,FI,07:15 - 07:30,195.3,24.0,195.3,14.9,2026-07-09T07:15:00
2026-07-09,FI,07:30 - 07:45,199.4,23.2,199.4,20.13,2026-07-09T07:30:00
2026-07-09,FI,07:45 - 08:00,201.4,33.1,201.4,27.6,2026-07-09T07:45:00
2026-07-09,FI,08:00 - 08:15,198.5,23.1,198.5,17.46,2026-07-09T08:00:00
2026-07-09,FI,08:15 - 08:30,199.0,23.1,199.0,20.35,2026-07-09T08:15:00
2026-07-09,FI,08:30 - 08:45,200.3,30.8,200.3,25.0,2026-07-09T08:30:00
2026-07-09,FI,08:45 - 09:00,194.2,35.1,194.2,31.69,2026-07-09T08:45:00
2026-07-09,FI,09:00 - 09:15,192.6,26.8,192.6,20.44,2026-07-09T09:00:00
2026-07-09,FI,09:15 - 09:30,191.3,38.1,191.3,25.29,2026-07-09T09:15:00
2026-07-09,FI,09:30 - 09:45,185.8,39.1,185.8,25.0,2026-07-09T09:30:00
2026-07-09,FI,09:45 - 10:00,186.1,40.9,186.1,26.91,2026-07-09T09:45:00
2026-07-09,FI,10:00 - 10:15,177.1,43.0,177.1,26.16,2026-07-09T10:00:00
2026-07-09,FI,10:15 - 10:30,180.7,44.3,180.7,24.4,2026-07-09T10:15:00
2026-07-09,FI,10:30 - 10:45,173.7,46.0,173.7,23.03,2026-07-09T10:30:00
2026-07-09,FI,10:45 - 11:00,172.2,47.5,172.2,21.99,2026-07-09T10:45:00
2026-07-09,FI,11:00 - 11:15,172.9,47.7,172.9,22.65,2026-07-09T11:00:00
2026-07-09,FI,11:15 - 11:30,166.7,48.5,166.7,23.61,2026-07-09T11:15:00
2026-07-09,FI,11:30 - 11:45,169.0,48.4,169.0,25.35,2026-07-09T11:30:00
2026-07-09,FI,11:45 - 12:00,169.0,50.5,169.0,25.71,2026-07-09T11:45:00
2026-07-09,FI,12:00 - 12:15,166.9,58.7,166.9,24.1,2026-07-09T12:00:00
2026-07-09,FI,12:15 - 12:30,165.8,58.5,165.8,24.99,2026-07-09T12:15:00
2026-07-09,FI,12:30 - 12:45,164.9,57.9,164.9,23.7,2026-07-09T12:30:00
2026-07-09,FI,12:45 - 13:00,162.3,57.0,162.3,23.89,2026-07-09T12:45:00
2026-07-09,FI,13:00 - 13:15,160.1,56.6,160.1,26.98,2026-07-09T13:00:00
2026-07-09,FI,13:15 - 13:30,159.7,55.9,159.7,24.98,2026-07-09T13:15:00
2026-07-09,FI,13:30 - 13:45,159.2,54.7,159.2,24.41,2026-07-09T13:30:00
2026-07-09,FI,13:45 - 14:00,159.8,53.4,159.8,24.02,2026-07-09T13:45:00
2026-07-09,FI,14:00 - 14:15,158.5,53.1,158.5,24.74,2026-07-09T14:00:00
2026-07-09,FI,14:15 - 14:30,157.4,52.3,157.4,24.55,2026-07-09T14:15:00
2026-07-09,FI,14:30 - 14:45,157.8,51.5,157.8,25.03,2026-07-09T14:30:00
2026-07-09,FI,14:45 - 15:00,160.7,50.7,160.7,26.69,2026-07-09T14:45:00
2026-07-09,FI,15:00 - 15:15,157.3,53.1,157.3,20.49,2026-07-09T15:00:00
2026-07-09,FI,15:15 - 15:30,158.7,51.9,158.7,25.12,2026-07-09T15:15:00
2026-07-09,FI,15:30 - 15:45,158.0,51.4,158.0,27.99,2026-07-09T15:30:00
2026-07-09,FI,15:45 - 16:00,158.4,50.0,158.4,28.0,2026-07-09T15:45:00
