delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,FI,00:00 - 00:15,155.2,3.4,155.2,19.99,2026-07-08T00:00:00
2026-07-08,FI,00:15 - 00:30,151.4,3.7,151.4,15.45,2026-07-08T00:15:00
2026-07-08,FI,00:30 - 00:45,148.0,5.4,148.0,14.33,2026-07-08T00:30:00
2026-07-08,FI,00:45 - 01:00,145.7,4.8,145.7,12.7,2026-07-08T00:45:00
2026-07-08,FI,01:00 - 01:15,151.5,4.9,151.5,15.2,2026-07-08T01:00:00
2026-07-08,FI,01:15 - 01:30,149.1,5.3,149.1,14.87,2026-07-08T01:15:00
2026-07-08,FI,01:30 - 01:45,146.9,5.7,146.9,14.56,2026-07-08T01:30:00
2026-07-08,FI,01:45 - 02:00,144.0,6.1,144.0,14.27,2026-07-08T01:45:00
2026-07-08,FI,02:00 - 02:15,147.9,6.3,147.9,15.61,2026-07-08T02:00:00
2026-07-08,FI,02:15 - 02:30,146.4,6.5,146.4,14.85,2026-07-08T02:15:00
2026-07-08,FI,02:30 - 02:45,144.8,6.7,144.8,14.5,2026-07-08T02:30:00
2026-07-08,FI,02:45 - 03:00,144.9,6.9,144.9,14.28,2026-07-08T02:45:00
2026-07-08,FI,03:00 - 03:15,152.2,9.5,152.2,14.99,2026-07-08T03:00:00
2026-07-08,FI,03:15 - 03:30,155.1,9.5,155.1,14.8,2026-07-08T03:15:00
2026-07-08,FI,03:30 - 03:45,156.1,9.5,156.1,14.64,2026-07-08T03:30:00
2026-07-08,FI,03:45 - 04:00,157.4,9.3,157.4,14.25,2026-07-08T03:45:00
2026-07-08,FI,04:00 - 04:15,160.7,9.1,160.7,14.26,2026-07-08T04:00:00
2026-07-08,FI,04:15 - 04:30,162.6,8.8,162.6,14.61,2026-07-08T04:15:00
2026-07-08,FI,04:30 - 04:45,164.3,8.4,164.3,14.7,2026-07-08T04:30:00
2026-07-08,FI,04:45 - 05:00,168.3,8.1,168.3,16.38,2026-07-08T04:45:00
2026-07-08,FI,05:00 - 05:15,171.2,5.4,171.2,13.72,2026-07-08T05:00:00
2026-07-08,FI,05:15 - 05:30,175.4,5.2,175.4,17.35,2026-07-08T05:15:00
2026-07-08,FI,05:30 - 05:45,179.5,4.9,179.5,24.71,2026-07-08T05:30:00
2026-07-08,FI,05:45 - 06:00,183.0,4.5,183.0,34.9,2026-07-08T05:45:00
2026-07-08,FI,06:00 - 06:15,182.6,4.5,182.6,27.61,2026-07-08T06:00:00
2026-07-08,FI,06:15 - 06:30,187.7,4.7,187.7,32.83,2026-07-08T06:15:00
2026-07-08,FI,06:30 - 06:45,191.7,4.7,191.7,20.7,2026-07-08T06:30:00
2026-07-08,FI,06:45 - 07:00,192.7,6.3,192.7,18.87,2026-07-08T06:45:00
2026-07-08,FI,07:00 - 07:15,197.1,4.9,197.1,23.5,2026-07-08T07:00:00
2026-07-08,FI,07:15 - 07:30,196.6,7.8,196.6,23.32,2026-07-08T07:15:00
2026-07-08,FI,07:30 - 07:45,194.2,5.4,194.2,26.01,2026-07-08T07:30:00
2026-07-08,FI,07:45 - 08:00,195.7,6.2,195.7,27.16,2026-07-08T07:45:00
2026-07-08,FI,08:00 - 08:15,197.4,6.8,197.4,18.78,2026-07-08T08:00:00
2026-07-08,FI,08:15 - 08:30,195.5,7.3,195.5,18.64,2026-07-08T08:15:00
2026-07-08,FI,08:30 - 08:45,196.5,7.6,196.5,19.49,2026-07-08T08:30:00
2026-07-08,FI,08:45 - 09:00,196.7,8.4,196.7,19.33,2026-07-08T08:45:00
2026-07-08,FI,09:00 - 09:15,194.6,10.1,194.6,22.86,2026-07-08T09:00:00
2026-07-08,FI,09:15 - 09:30,195.2,10.0,195.2,22.89,2026-07-08T09:15:00
2026-07-08,FI,09:30 - 09:45,194.6,7.0,194.6,17.68,2026-07-08T09:30:00
2026-07-08,FI,09:45 - 10:00,192.8,7.5,192.8,14.0,2026-07-08T09:45:00
2026-07-08,FI,10:00 - 10:15,190.5,8.9,190.5,14.01,2026-07-08T10:00:00
2026-07-08,FI,10:15 - 10:30,186.7,9.5,186.7,12.66,2026-07-08T10:15:00
2026-07-08,FI,10:30 - 10:45,187.4,10.4,187.4,13.4,2026-07-08T10:30:00
2026-07-08,FI,10:45 - 11:00,188.6,10.6,188.6,13.4,2026-07-08T10:45:00
2026-07-08,FI,11:00 - 11:15,186.1,11.5,186.1,14.0,2026-07-08T11:00:00
2026-07-08,FI,11:15 - 11:30,188.0,10.6,188.0,14.2,2026-07-08T11:15:00
2026-07-08,FI,11:30 - 11:45,185.5,12.2,185.5,14.99,2026-07-08T11:30:00
2026-07-08,FI,11:45 - 12:00,185.2,12.0,185.2,14.01,2026-07-08T11:45:00
2026-07-08,FI,12:00 - 12:15,184.9,13.5,184.9,18.98,2026-07-08T12:00:00
2026-07-08,FI,12:15 - 12:30,186.5,13.9,186.5,17.59,2026-07-08T12:15:00
2026-07-08,FI,12:30 - 12:45,183.8,15.2,183.8,16.35,2026-07-08T12:30:00
2026-07-08,FI,12:45 - 13:00,183.6,16.5,183.6,15.73,2026-07-08T12:45:00
2026-07-08,FI,13:00 - 13:15,183.1,24.6,183.1,20.49,2026-07-08T13:00:00
2026-07-08,FI,13:15 - 13:30,180.9,25.6,180.9,19.2,2026-07-08T13:15:00
2026-07-08,FI,13:30 - 13:45,182.3,26.5,182.3,14.37,2026-07-08T13:30:00
2026-07-08,FI,13:45 - 14:00,180.7,27.0,180.7,11.01,2026-07-08T13:45:00
2026-07-08,FI,14:00 - 14:15,184.0,30.0,184.0,13.28,2026-07-08T14:00:00
2026-07-08,FI,14:15 - 14:30,181.7,30.1,181.7,14.0,2026-07-08T14:15:00
2026-07-08,FI,14:30 - 14:45,181.0,30.3,181.0,13.19,2026-07-08T14:30:00
2026-07-08,FI,14:45 - 15:00,181.7,30.4,181.7,12.57,2026-07-08T14:45:00
2026-07-08,FI,15:00 - 15:15,178.0,30.3,178.0,10.0,2026-07-08T15:00:00
2026-07-08,FI,15:15 - 15:30,179.6,30.3,179.6,10.77,2026-07-08T15:15:00
