delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,FI,00 - 01,591.8,88.6,591.8,20.19,2026-07-11T00:00:00
2026-07-11,FI,01 - 02,577.1,84.4,577.1,17.6,2026-07-11T01:00:00
2026-07-11,FI,02 - 03,564.4,78.7,564.4,17.24,2026-07-11T02:00:00
2026-07-11,FI,03 - 04,596.9,79.1,596.9,16.86,2026-07-11T03:00:00
2026-07-11,FI,04 - 05,596.9,81.2,596.9,16.88,2026-07-11T04:00:00
2026-07-11,FI,05 - 06,613.9,40.4,613.9,18.47,2026-07-11T05:00:00
2026-07-11,FI,06 - 07,624.6,43.2,624.6,18.73,2026-07-11T06:00:00
2026-07-11,FI,07 - 08,611.1,63.1,611.1,22.56,2026-07-11T07:00:00
2026-07-11,FI,08 - 09,630.0,80.1,630.0,19.72,2026-07-11T08:00:00
2026-07-11,FI,09 - 10,609.7,86.0,609.7,23.25,2026-07-11T09:00:00
2026-07-11,FI,10 - 11,620.5,83.8,620.5,17.07,2026-07-11T10:00:00
2026-07-11,FI,11 - 12,633.8,138.4,633.8,11.72,2026-07-11T11:00:00
2026-07-11,FI,12 - 13,620.5,133.3,620.5,12.69,2026-07-11T12:00:00
2026-07-11,FI,13 - 14,630.1,146.9,630.1,11.73,2026-07-11T13:00:00
2026-07-11,FI,14 - 15,633.1,139.2,633.1,11.17,2026-07-11T14:00:00
2026-07-11,FI,15 - 16,646.8,143.3,646.8,10.54,2026-07-11T15:00:00
2026-07-11,FI,16 - 17,652.4,96.0,652.4,12.94,2026-07-11T16:00:00
2026-07-11,FI,17 - 18,686.9,114.7,686.9,20.16,2026-07-11T17:00:00
2026-07-11,FI,18 - 19,721.0,111.5,721.0,19.53,2026-07-11T18:00:00
2026-07-11,FI,19 - 20,730.6,104.1,730.6,16.86,2026-07-11T19:00:00
2026-07-11,FI,20 - 21,675.0,102.6,675.0,15.05,2026-07-11T20:00:00
2026-07-11,FI,21 - 22,683.1,116.0,683.1,12.04,2026-07-11T21:00:00
2026-07-11,FI,22 - 23,649.8,112.4,649.8,10.33,2026-07-11T22:00:00
2026-07-11,FI,23 - 24,622.1,94.5,622.1,8.07,2026-07-11T23:00:00
