delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,DK2,00:00 - 00:15,540.1,841.5,841.5,113.56,2026-07-08T00:00:00
2026-07-08,DK2,00:15 - 00:30,536.3,820.0,820.0,102.45,2026-07-08T00:15:00
2026-07-08,DK2,00:30 - 00:45,524.8,814.5,814.5,105.8,2026-07-08T00:30:00
2026-07-08,DK2,00:45 - 01:00,516.0,808.2,808.2,105.87,2026-07-08T00:45:00
2026-07-08,DK2,01:00 - 01:15,568.0,782.5,782.5,100.5,2026-07-08T01:00:00
2026-07-08,DK2,01:15 - 01:30,557.0,769.1,769.1,104.47,2026-07-08T01:15:00
2026-07-08,DK2,01:30 - 01:45,549.0,776.9,776.9,102.91,2026-07-08T01:30:00
2026-07-08,DK2,01:45 - 02:00,541.8,763.1,763.1,107.05,2026-07-08T01:45:00
2026-07-08,DK2,02:00 - 02:15,584.2,848.0,848.0,100.3,2026-07-08T02:00:00
2026-07-08,DK2,02:15 - 02:30,579.8,845.4,845.4,101.3,2026-07-08T02:15:00
2026-07-08,DK2,02:30 - 02:45,569.9,842.2,842.2,101.51,2026-07-08T02:30:00
2026-07-08,DK2,02:45 - 03:00,563.8,838.1,838.1,104.22,2026-07-08T02:45:00
2026-07-08,DK2,03:00 - 03:15,554.9,827.3,827.3,104.58,2026-07-08T03:00:00
2026-07-08,DK2,03:15 - 03:30,538.9,825.4,825.4,104.07,2026-07-08T03:15:00
2026-07-08,DK2,03:30 - 03:45,531.8,834.4,834.4,102.93,2026-07-08T03:30:00
2026-07-08,DK2,03:45 - 04:00,525.5,824.0,824.0,106.64,2026-07-08T03:45:00
2026-07-08,DK2,04:00 - 04:15,505.7,774.6,774.6,106.73,2026-07-08T04:00:00
2026-07-08,DK2,04:15 - 04:30,492.8,773.6,773.6,109.25,2026-07-08T04:15:00
2026-07-08,DK2,04:30 - 04:45,484.4,773.4,773.4,110.0,2026-07-08T04:30:00
2026-07-08,DK2,04:45 - 05:00,478.6,780.7,780.7,106.83,2026-07-08T04:45:00
2026-07-08,DK2,05:00 - 05:15,508.4,709.7,709.7,108.55,2026-07-08T05:00:00
2026-07-08,DK2,05:15 - 05:30,506.4,713.8,713.8,109.27,2026-07-08T05:15:00
2026-07-08,DK2,05:30 - 05:45,507.3,722.5,722.5,107.33,2026-07-08T05:30:00
2026-07-08,DK2,05:45 - 06:00,517.7,716.4,716.4,104.54,2026-07-08T05:45:00
2026-07-08,DK2,06:00 - 06:15,484.5,688.3,688.3,119.75,2026-07-08T06:00:00
2026-07-08,DK2,06:15 - 06:30,493.7,688.8,688.8,116.45,2026-07-08T06:15:00
2026-07-08,DK2,06:30 - 06:45,510.6,712.0,712.0,116.27,2026-07-08T06:30:00
2026-07-08,DK2,06:45 - 07:00,532.4,714.3,714.3,109.81,2026-07-08T06:45:00
2026-07-08,DK2,07:00 - 07:15,528.4,713.2,713.2,118.14,2026-07-08T07:00:00
2026-07-08,DK2,07:15 - 07:30,539.1,742.4,742.4,118.32,2026-07-08T07:15:00
2026-07-08,DK2,07:30 - 07:45,545.0,788.1,788.1,112.18,2026-07-08T07:30:00
2026-07-08,DK2,07:45 - 08:00,555.1,822.3,822.3,109.69,2026-07-08T07:45:00
2026-07-08,DK2,08:00 - 08:15,570.7,801.4,801.4,111.94,2026-07-08T08:00:00
2026-07-08,DK2,08:15 - 08:30,573.3,855.6,855.6,105.14,2026-07-08T08:15:00
2026-07-08,DK2,08:30 - 08:45,576.7,889.4,889.4,101.45,2026-07-08T08:30:00
2026-07-08,DK2,08:45 - 09:00,578.9,919.7,919.7,95.93,2026-07-08T08:45:00
2026-07-08,DK2,09:00 - 09:15,603.3,924.9,924.9,103.22,2026-07-08T09:00:00
2026-07-08,DK2,09:15 - 09:30,609.8,955.3,955.3,93.06,2026-07-08T09:15:00
2026-07-08,DK2,09:30 - 09:45,616.0,963.9,963.9,81.05,2026-07-08T09:30:00
2026-07-08,DK2,09:45 - 10:00,618.2,995.7,995.7,70.61,2026-07-08T09:45:00
2026-07-08,DK2,10:00 - 10:15,663.0,1069.2,1069.2,78.64,2026-07-08T10:00:00
2026-07-08,DK2,10:15 - 10:30,661.6,1042.6,1042.6,71.65,2026-07-08T10:15:00
2026-07-08,DK2,10:30 - 10:45,657.1,1016.6,1016.6,72.13,2026-07-08T10:30:00
2026-07-08,DK2,10:45 - 11:00,655.6,1028.4,1028.4,64.33,2026-07-08T10:45:00
2026-07-08,DK2,11:00 - 11:15,625.3,939.4,939.4,77.29,2026-07-08T11:00:00
2026-07-08,DK2,11:15 - 11:30,628.8,946.9,946.9,67.82,2026-07-08T11:15:00
2026-07-08,DK2,11:30 - 11:45,630.6,954.5,954.5,64.57,2026-07-08T11:30:00
2026-07-08,DK2,11:45 - 12:00,637.7,951.7,951.7,50.22,2026-07-08T11:45:00
2026-07-08,DK2,12:00 - 12:15,682.0,963.2,963.2,51.86,2026-07-08T12:00:00
2026-07-08,DK2,12:15 - 12:30,679.2,966.0,966.0,52.66,2026-07-08T12:15:00
2026-07-08,DK2,12:30 - 12:45,678.7,962.4,962.4,43.48,2026-07-08T12:30:00
2026-07-08,DK2,12:45 - 13:00,678.9,961.4,961.4,33.9,2026-07-08T12:45:00
2026-07-08,DK2,13:00 - 13:15,701.9,925.7,925.7,30.81,2026-07-08T13:00:00
2026-07-08,DK2,13:15 - 13:30,706.4,917.0,917.0,18.53,2026-07-08T13:15:00
2026-07-08,DK2,13:30 - 13:45,714.3,903.6,903.6,13.37,2026-07-08T13:30:00
2026-07-08,DK2,13:45 - 14:00,718.6,906.7,906.7,9.49,2026-07-08T13:45:00
2026-07-08,DK2,14:00 - 14:15,722.5,877.2,877.2,5.88,2026-07-08T14:00:00
2026-07-08,DK2,14:15 - 14:30,727.9,880.5,880.5,6.63,2026-07-08T14:15:00
2026-07-08,DK2,14:30 - 14:45,730.1,883.4,883.4,6.64,2026-07-08T14:30:00
2026-07-08,DK2,14:45 - 15:00,730.8,881.8,881.8,6.7,2026-07-08T14:45:00
2026-07-08,DK2,15:00 - 15:15,700.9,838.0,838.0,4.99,2026-07-08T15:00:00
2026-07-08,DK2,15:15 - 15:30,706.7,863.3,863.3,5.2,2026-07-08T15:15:00
2026-07-08,DK2,15:30 - 15:45,706.4,868.0,868.0,7.4,2026-07-08T15:30:00
2026-07-08,DK2,15:45 - 16:00,707.2,871.7,871.7,22.42,2026-07-08T15:45:00
2026-07-08,DK2,16:00 - 16:15,654.9,874.2,874.2,9.99,2026-07-08T16:00:00
2026-07-08,DK2,16:15 - 16:30,655.8,867.0,867.0,19.18,2026-07-08T16:15:00
2026-07-08,DK2,16:30 - 16:45,657.0,864.1,864.1,48.99,2026-07-08T16:30:00
2026-07-08,DK2,16:45 - 17:00,658.5,848.8,848.8,70.45,2026-07-08T16:45:00
2026-07-08,DK2,17:00 - 17:15,602.0,892.9,892.9,59.81,2026-07-08T17:00:00
2026-07-08,DK2,17:15 - 17:30,608.1,881.2,881.2,79.11,2026-07-08T17:15:00
2026-07-08,DK2,17:30 - 17:45,617.7,906.7,906.7,83.85,2026-07-08T17:30:00
2026-07-08,DK2,17:45 - 18:00,623.4,899.2,899.2,87.82,2026-07-08T17:45:00
2026-07-08,DK2,18:00 - 18:15,641.8,941.2,941.2,83.69,2026-07-08T18:00:00
2026-07-08,DK2,18:15 - 18:30,639.5,914.4,914.4,90.81,2026-07-08T18:15:00
2026-07-08,DK2,18:30 - 18:45,632.1,898.2,898.2,112.95,2026-07-08T18:30:00
2026-07-08,DK2,18:45 - 19:00,634.6,857.4,857.4,121.57,2026-07-08T18:45:00
2026-07-08,DK2,19:00 - 19:15,653.6,810.6,810.6,122.34,2026-07-08T19:00:00
2026-07-08,DK2,19:15 - 19:30,653.0,769.2,769.2,131.07,2026-07-08T19:15:00
2026-07-08,DK2,19:30 - 19:45,649.9,725.6,725.6,135.19,2026-07-08T19:30:00
2026-07-08,DK2,19:45 - 20:00,630.8,683.6,683.6,147.01,2026-07-08T19:45:00
2026-07-08,DK2,20:00 - 20:15,622.1,686.2,686.2,132.82,2026-07-08T20:00:00
2026-07-08,DK2,20:15 - 20:30,622.0,660.1,660.1,145.82,2026-07-08T20:15:00
2026-07-08,DK2,20:30 - 20:45,602.2,633.8,633.8,154.77,2026-07-08T20:30:00
2026-07-08,DK2,20:45 - 21:00,593.8,607.1,607.1,168.8,2026-07-08T20:45:00
2026-07-08,DK2,21:00 - 21:15,650.2,608.8,650.2,160.8,2026-07-08T21:00:00
2026-07-08,DK2,21:15 - 21:30,647.5,600.1,647.5,161.05,2026-07-08T21:15:00
2026-07-08,DK2,21:30 - 21:45,643.3,589.2,643.3,163.12,2026-07-08T21:30:00
2026-07-08,DK2,21:45 - 22:00,654.2,580.9,654.2,157.41,2026-07-08T21:45:00
2026-07-08,DK2,22:00 - 22:15,647.5,587.9,647.5,167.12,2026-07-08T22:00:00
2026-07-08,DK2,22:15 - 22:30,649.4,584.1,649.4,163.16,2026-07-08T22:15:00
2026-07-08,DK2,22:30 - 22:45,647.9,583.2,647.9,159.18,2026-07-08T22:30:00
2026-07-08,DK2,22:45 - 23:00,653.5,568.9,653.5,147.1,2026-07-08T22:45:00
2026-07-08,DK2,23:00 - 23:15,620.6,622.0,622.0,152.95,2026-07-08T23:00:00
2026-07-08,DK2,23:15 - 23:30,621.1,615.3,621.1,144.33,2026-07-08T23:15:00
2026-07-08,DK2,23:30 - 23:45,605.4,615.3,615.3,143.36,2026-07-08T23:30:00
2026-07-08,DK2,23:45 - 24:00,600.8,610.0,610.0,137.09,2026-07-08T23:45:00
