delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,DK2,00 - 01,2117.1,3284.1,3284.1,106.92,2026-07-08T00:00:00
2026-07-08,DK2,01 - 02,2215.7,3091.6,3091.6,103.73,2026-07-08T01:00:00
2026-07-08,DK2,02 - 03,2297.7,3373.7,3373.7,101.83,2026-07-08T02:00:00
2026-07-08,DK2,03 - 04,2151.0,3311.1,3311.1,104.56,2026-07-08T03:00:00
2026-07-08,DK2,04 - 05,1961.5,3102.2,3102.2,108.2,2026-07-08T04:00:00
2026-07-08,DK2,05 - 06,2039.7,2862.4,2862.4,107.42,2026-07-08T05:00:00
2026-07-08,DK2,06 - 07,2021.1,2803.3,2803.3,115.57,2026-07-08T06:00:00
2026-07-08,DK2,07 - 08,2167.6,3065.9,3065.9,114.58,2026-07-08T07:00:00
2026-07-08,DK2,08 - 09,2299.5,3466.1,3466.1,103.62,2026-07-08T08:00:00
2026-07-08,DK2,09 - 10,2447.4,3839.8,3839.8,86.99,2026-07-08T09:00:00
2026-07-08,DK2,10 - 11,2637.3,4156.8,4156.8,71.69,2026-07-08T10:00:00
2026-07-08,DK2,11 - 12,2522.3,3792.4,3792.4,64.98,2026-07-08T11:00:00
2026-07-08,DK2,12 - 13,2718.8,3852.9,3852.9,45.48,2026-07-08T12:00:00
2026-07-08,DK2,13 - 14,2841.1,3652.9,3652.9,18.05,2026-07-08T13:00:00
2026-07-08,DK2,14 - 15,2911.2,3522.9,3522.9,6.46,2026-07-08T14:00:00
2026-07-08,DK2,15 - 16,2821.1,3440.9,3440.9,10.0,2026-07-08T15:00:00
2026-07-08,DK2,16 - 17,2626.1,3454.0,3454.0,37.15,2026-07-08T16:00:00
2026-07-08,DK2,17 - 18,2451.1,3580.0,3580.0,77.65,2026-07-08T17:00:00
2026-07-08,DK2,18 - 19,2548.0,3611.1,3611.1,102.26,2026-07-08T18:00:00
2026-07-08,DK2,19 - 20,2587.3,2988.9,2988.9,133.9,2026-07-08T19:00:00
2026-07-08,DK2,20 - 21,2439.9,2587.2,2587.2,150.55,2026-07-08T20:00:00
2026-07-08,DK2,21 - 22,2595.2,2379.0,2595.2,160.6,2026-07-08T21:00:00
2026-07-08,DK2,22 - 23,2598.2,2324.0,2598.2,159.14,2026-07-08T22:00:00
2026-07-08,DK2,23 - 24,2447.9,2462.5,2462.5,144.43,2026-07-08T23:00:00
