delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,NO4,00 - 01,1088.2,187.4,1088.2,15.72,2026-07-08T00:00:00
2026-07-08,NO4,01 - 02,1105.6,165.6,1105.6,14.89,2026-07-08T01:00:00
2026-07-08,NO4,02 - 03,1179.3,160.0,1179.3,14.97,2026-07-08T02:00:00
2026-07-08,NO4,03 - 04,1129.1,144.4,1129.1,14.88,2026-07-08T03:00:00
2026-07-08,NO4,04 - 05,1089.9,144.4,1089.9,14.91,2026-07-08T04:00:00
2026-07-08,NO4,05 - 06,1112.7,97.3,1112.7,16.06,2026-07-08T05:00:00
2026-07-08,NO4,06 - 07,1122.3,85.6,1122.3,22.3,2026-07-08T06:00:00
2026-07-08,NO4,07 - 08,1175.5,67.3,1175.5,25.43,2026-07-08T07:00:00
2026-07-08,NO4,08 - 09,1174.7,49.9,1174.7,22.68,2026-07-08T08:00:00
2026-07-08,NO4,09 - 10,1132.8,49.4,1132.8,14.61,2026-07-08T09:00:00
2026-07-08,NO4,10 - 11,1081.2,75.8,1081.2,13.09,2026-07-08T10:00:00
2026-07-08,NO4,11 - 12,1064.9,76.6,1064.9,14.47,2026-07-08T11:00:00
2026-07-08,NO4,12 - 13,1092.9,82.2,1092.9,18.05,2026-07-08T12:00:00
2026-07-08,NO4,13 - 14,1092.9,82.6,1092.9,17.96,2026-07-08T13:00:00
2026-07-08,NO4,14 - 15,1092.9,92.2,1092.9,15.07,2026-07-08T14:00:00
2026-07-08,NO4,15 - 16,1085.6,95.9,1085.6,17.08,2026-07-08T15:00:00
2026-07-08,NO4,16 - 17,1073.9,93.3,1073.9,16.31,2026-07-08T16:00:00
2026-07-08,NO4,17 - 18,1082.9,109.4,1082.9,17.93,2026-07-08T17:00:00
2026-07-08,NO4,18 - 19,1141.4,71.5,1141.4,24.49,2026-07-08T18:00:00
2026-07-08,NO4,19 - 20,1125.7,63.0,1125.7,28.76,2026-07-08T19:00:00
2026-07-08,NO4,20 - 21,1244.0,75.3,1244.0,28.09,2026-07-08T20:00:00
2026-07-08,NO4,21 - 22,1133.6,81.9,1133.6,26.34,2026-07-08T21:00:00
2026-07-08,NO4,22 - 23,1222.5,92.9,1222.5,23.06,2026-07-08T22:00:00
2026-07-08,NO4,23 - 24,1133.1,89.7,1133.1,19.26,2026-07-08T23:00:00
