delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,DE-LU,00 - 01,28382.0,22656.5,28382.0,150.5,2026-07-11T00:00:00
2026-07-11,DE-LU,01 - 02,28842.0,22733.4,28842.0,143.95,2026-07-11T01:00:00
2026-07-11,DE-LU,02 - 03,29205.7,22745.5,29205.7,141.11,2026-07-11T02:00:00
2026-07-11,DE-LU,03 - 04,29532.2,22710.1,29532.2,140.67,2026-07-11T03:00:00
2026-07-11,DE-LU,04 - 05,29831.3,22790.9,29831.3,140.46,2026-07-11T04:00:00
2026-07-11,DE-LU,05 - 06,30114.4,22275.1,30114.4,138.86,2026-07-11T05:00:00
2026-07-11,DE-LU,06 - 07,30861.7,22261.8,30861.7,136.34,2026-07-11T06:00:00
2026-07-11,DE-LU,07 - 08,30975.5,25971.2,30975.5,124.28,2026-07-11T07:00:00
2026-07-11,DE-LU,08 - 09,32161.2,31150.2,32161.2,115.35,2026-07-11T08:00:00
2026-07-11,DE-LU,09 - 10,35145.2,38202.2,38202.2,73.86,2026-07-11T09:00:00
2026-07-11,DE-LU,10 - 11,37189.7,45508.7,45508.7,16.09,2026-07-11T10:00:00
2026-07-11,DE-LU,11 - 12,37158.5,49929.6,49929.6,0.33,2026-07-11T11:00:00
2026-07-11,DE-LU,12 - 13,37302.0,52426.1,52426.1,-0.01,2026-07-11T12:00:00
2026-07-11,DE-LU,13 - 14,37049.1,52951.2,52951.2,-0.7,2026-07-11T13:00:00
2026-07-11,DE-LU,14 - 15,36787.9,52058.1,52058.1,-0.98,2026-07-11T14:00:00
2026-07-11,DE-LU,15 - 16,36178.7,48435.3,48435.3,-0.5,2026-07-11T15:00:00
2026-07-11,DE-LU,16 - 17,35435.4,43247.6,43247.6,6.17,2026-07-11T16:00:00
2026-07-11,DE-LU,17 - 18,33408.1,36886.2,36886.2,74.7,2026-07-11T17:00:00
2026-07-11,DE-LU,18 - 19,31105.9,29307.8,31105.9,120.35,2026-07-11T18:00:00
2026-07-11,DE-LU,19 - 20,31210.1,25014.5,31210.1,141.0,2026-07-11T19:00:00
2026-07-11,DE-LU,20 - 21,30049.3,22368.8,30049.3,151.82,2026-07-11T20:00:00
2026-07-11,DE-LU,21 - 22,29082.5,21311.4,29082.5,156.38,2026-07-11T21:00:00
2026-07-11,DE-LU,22 - 23,27671.2,20985.4,27671.2,154.89,2026-07-11T22:00:00
2026-07-11,DE-LU,23 - 24,27695.2,20924.1,27695.2,145.58,2026-07-11T23:00:00
