delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,DE-LU,00:00 - 00:15,7031.9,5739.9,7031.9,160.31,2026-07-11T00:00:00
2026-07-11,DE-LU,00:15 - 00:30,7052.0,5719.7,7052.0,153.81,2026-07-11T00:15:00
2026-07-11,DE-LU,00:30 - 00:45,7116.8,5610.7,7116.8,146.24,2026-07-11T00:30:00
2026-07-11,DE-LU,00:45 - 01:00,7181.4,5586.2,7181.4,141.63,2026-07-11T00:45:00
2026-07-11,DE-LU,01:00 - 01:15,7116.1,5592.7,7116.1,145.41,2026-07-11T01:00:00
2026-07-11,DE-LU,01:15 - 01:30,7193.2,5707.4,7193.2,145.0,2026-07-11T01:15:00
2026-07-11,DE-LU,01:30 - 01:45,7225.5,5736.2,7225.5,144.98,2026-07-11T01:30:00
2026-07-11,DE-LU,01:45 - 02:00,7307.2,5697.2,7307.2,140.41,2026-07-11T01:45:00
2026-07-11,DE-LU,02:00 - 02:15,7272.8,5649.8,7272.8,143.42,2026-07-11T02:00:00
2026-07-11,DE-LU,02:15 - 02:30,7313.8,5712.2,7313.8,140.71,2026-07-11T02:15:00
2026-07-11,DE-LU,02:30 - 02:45,7311.3,5691.5,7311.3,140.0,2026-07-11T02:30:00
2026-07-11,DE-LU,02:45 - 03:00,7307.8,5691.9,7307.8,140.3,2026-07-11T02:45:00
2026-07-11,DE-LU,03:00 - 03:15,7370.6,5682.6,7370.6,141.15,2026-07-11T03:00:00
2026-07-11,DE-LU,03:15 - 03:30,7375.7,5705.2,7375.7,141.88,2026-07-11T03:15:00
2026-07-11,DE-LU,03:30 - 03:45,7383.2,5659.9,7383.2,140.8,2026-07-11T03:30:00
2026-07-11,DE-LU,03:45 - 04:00,7402.8,5662.4,7402.8,138.86,2026-07-11T03:45:00
2026-07-11,DE-LU,04:00 - 04:15,7434.0,5703.2,7434.0,142.48,2026-07-11T04:00:00
2026-07-11,DE-LU,04:15 - 04:30,7434.7,5697.2,7434.7,144.68,2026-07-11T04:15:00
2026-07-11,DE-LU,04:30 - 04:45,7465.5,5702.1,7465.5,137.61,2026-07-11T04:30:00
2026-07-11,DE-LU,04:45 - 05:00,7497.0,5688.4,7497.0,137.08,2026-07-11T04:45:00
2026-07-11,DE-LU,05:00 - 05:15,7527.1,5663.8,7527.1,141.4,2026-07-11T05:00:00
2026-07-11,DE-LU,05:15 - 05:30,7517.3,5639.1,7517.3,138.6,2026-07-11T05:15:00
2026-07-11,DE-LU,05:30 - 05:45,7531.1,5537.1,7531.1,139.82,2026-07-11T05:30:00
2026-07-11,DE-LU,05:45 - 06:00,7538.9,5435.2,7538.9,135.63,2026-07-11T05:45:00
2026-07-11,DE-LU,06:00 - 06:15,7655.0,5481.9,7655.0,146.42,2026-07-11T06:00:00
2026-07-11,DE-LU,06:15 - 06:30,7703.0,5470.1,7703.0,141.11,2026-07-11T06:15:00
2026-07-11,DE-LU,06:30 - 06:45,7748.2,5543.4,7748.2,131.6,2026-07-11T06:30:00
2026-07-11,DE-LU,06:45 - 07:00,7755.6,5766.5,7755.6,126.21,2026-07-11T06:45:00
2026-07-11,DE-LU,07:00 - 07:15,7755.9,6064.5,7755.9,131.69,2026-07-11T07:00:00
2026-07-11,DE-LU,07:15 - 07:30,7745.8,6294.1,7745.8,126.93,2026-07-11T07:15:00
2026-07-11,DE-LU,07:30 - 07:45,7736.3,6637.7,7736.3,122.13,2026-07-11T07:30:00
2026-07-11,DE-LU,07:45 - 08:00,7737.7,6974.9,7737.7,116.38,2026-07-11T07:45:00
2026-07-11,DE-LU,08:00 - 08:15,7966.8,7169.5,7966.8,142.16,2026-07-11T08:00:00
2026-07-11,DE-LU,08:15 - 08:30,7961.1,7509.9,7961.1,123.95,2026-07-11T08:15:00
2026-07-11,DE-LU,08:30 - 08:45,8080.7,7975.9,8080.7,105.75,2026-07-11T08:30:00
2026-07-11,DE-LU,08:45 - 09:00,8152.5,8494.9,8494.9,89.55,2026-07-11T08:45:00
2026-07-11,DE-LU,09:00 - 09:15,8648.0,8914.6,8914.6,107.07,2026-07-11T09:00:00
2026-07-11,DE-LU,09:15 - 09:30,8733.7,9386.5,9386.5,91.35,2026-07-11T09:15:00
2026-07-11,DE-LU,09:30 - 09:45,8839.4,9769.2,9769.2,67.51,2026-07-11T09:30:00
2026-07-11,DE-LU,09:45 - 10:00,8924.2,10131.9,10131.9,29.51,2026-07-11T09:45:00
2026-07-11,DE-LU,10:00 - 10:15,9314.6,10820.6,10820.6,40.0,2026-07-11T10:00:00
2026-07-11,DE-LU,10:15 - 10:30,9298.9,11211.6,11211.6,18.09,2026-07-11T10:15:00
2026-07-11,DE-LU,10:30 - 10:45,9305.8,11573.8,11573.8,5.18,2026-07-11T10:30:00
2026-07-11,DE-LU,10:45 - 11:00,9270.5,11902.8,11902.8,1.08,2026-07-11T10:45:00
2026-07-11,DE-LU,11:00 - 11:15,9222.4,12174.4,12174.4,1.0,2026-07-11T11:00:00
