delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,DE-LU,00:00 - 00:15,6409.9,7223.5,7223.5,119.71,2026-07-08T00:00:00
2026-07-08,DE-LU,00:15 - 00:30,6398.3,7135.7,7135.7,116.96,2026-07-08T00:15:00
2026-07-08,DE-LU,00:30 - 00:45,6418.2,7028.1,7028.1,112.03,2026-07-08T00:30:00
2026-07-08,DE-LU,00:45 - 01:00,6443.9,7011.3,7011.3,110.99,2026-07-08T00:45:00
2026-07-08,DE-LU,01:00 - 01:15,6456.3,7033.0,7033.0,120.96,2026-07-08T01:00:00
2026-07-08,DE-LU,01:15 - 01:30,6441.8,6970.2,6970.2,116.9,2026-07-08T01:15:00
2026-07-08,DE-LU,01:30 - 01:45,6431.3,6911.2,6911.2,115.3,2026-07-08T01:30:00
2026-07-08,DE-LU,01:45 - 02:00,6438.9,6839.9,6839.9,110.22,2026-07-08T01:45:00
2026-07-08,DE-LU,02:00 - 02:15,6426.9,6727.8,6727.8,116.05,2026-07-08T02:00:00
2026-07-08,DE-LU,02:15 - 02:30,6422.5,6670.3,6670.3,111.3,2026-07-08T02:15:00
2026-07-08,DE-LU,02:30 - 02:45,6435.5,6602.4,6602.4,111.07,2026-07-08T02:30:00
2026-07-08,DE-LU,02:45 - 03:00,6469.8,6545.2,6545.2,108.61,2026-07-08T02:45:00
2026-07-08,DE-LU,03:00 - 03:15,6559.6,6439.3,6559.6,107.31,2026-07-08T03:00:00
2026-07-08,DE-LU,03:15 - 03:30,6572.6,6402.9,6572.6,109.0,2026-07-08T03:15:00
2026-07-08,DE-LU,03:30 - 03:45,6569.2,6328.0,6569.2,107.18,2026-07-08T03:30:00
2026-07-08,DE-LU,03:45 - 04:00,6587.7,6296.3,6587.7,109.19,2026-07-08T03:45:00
2026-07-08,DE-LU,04:00 - 04:15,6644.6,6137.0,6644.6,107.84,2026-07-08T04:00:00
2026-07-08,DE-LU,04:15 - 04:30,6647.9,6098.4,6647.9,113.32,2026-07-08T04:15:00
2026-07-08,DE-LU,04:30 - 04:45,6682.2,6084.3,6682.2,115.14,2026-07-08T04:30:00
2026-07-08,DE-LU,04:45 - 05:00,6715.5,6051.3,6715.5,118.03,2026-07-08T04:45:00
2026-07-08,DE-LU,05:00 - 05:15,6806.9,5926.9,6806.9,115.22,2026-07-08T05:00:00
2026-07-08,DE-LU,05:15 - 05:30,6883.8,5968.6,6883.8,118.91,2026-07-08T05:15:00
2026-07-08,DE-LU,05:30 - 05:45,6980.2,5947.0,6980.2,121.19,2026-07-08T05:30:00
2026-07-08,DE-LU,05:45 - 06:00,7157.2,6177.8,7157.2,123.5,2026-07-08T05:45:00
2026-07-08,DE-LU,06:00 - 06:15,7353.7,6316.1,7353.7,125.23,2026-07-08T06:00:00
2026-07-08,DE-LU,06:15 - 06:30,7549.9,6698.3,7549.9,131.6,2026-07-08T06:15:00
2026-07-08,DE-LU,06:30 - 06:45,7707.7,6856.7,7707.7,132.5,2026-07-08T06:30:00
2026-07-08,DE-LU,06:45 - 07:00,7824.8,7062.3,7824.8,133.67,2026-07-08T06:45:00
2026-07-08,DE-LU,07:00 - 07:15,8015.2,7304.6,8015.2,136.17,2026-07-08T07:00:00
2026-07-08,DE-LU,07:15 - 07:30,8110.9,7549.8,8110.9,134.45,2026-07-08T07:15:00
2026-07-08,DE-LU,07:30 - 07:45,8187.8,7743.5,8187.8,132.02,2026-07-08T07:30:00
2026-07-08,DE-LU,07:45 - 08:00,8250.8,7818.5,8250.8,125.0,2026-07-08T07:45:00
2026-07-08,DE-LU,08:00 - 08:15,8363.5,8085.2,8363.5,139.68,2026-07-08T08:00:00
2026-07-08,DE-LU,08:15 - 08:30,8366.8,8219.9,8366.8,130.92,2026-07-08T08:15:00
2026-07-08,DE-LU,08:30 - 08:45,8406.7,8388.7,8406.7,121.17,2026-07-08T08:30:00
2026-07-08,DE-LU,08:45 - 09:00,8393.7,8570.3,8570.3,111.4,2026-07-08T08:45:00
2026-07-08,DE-LU,09:00 - 09:15,8397.6,8865.9,8865.9,122.91,2026-07-08T09:00:00
2026-07-08,DE-LU,09:15 - 09:30,8420.7,9138.8,9138.8,110.85,2026-07-08T09:15:00
2026-07-08,DE-LU,09:30 - 09:45,8513.2,9329.7,9329.7,89.22,2026-07-08T09:30:00
2026-07-08,DE-LU,09:45 - 10:00,8539.7,9639.0,9639.0,78.71,2026-07-08T09:45:00
2026-07-08,DE-LU,10:00 - 10:15,9090.9,10060.5,10060.5,90.05,2026-07-08T10:00:00
2026-07-08,DE-LU,10:15 - 10:30,9184.3,10309.4,10309.4,79.47,2026-07-08T10:15:00
2026-07-08,DE-LU,10:30 - 10:45,9276.9,10529.5,10529.5,78.8,2026-07-08T10:30:00
2026-07-08,DE-LU,10:45 - 11:00,9316.9,10719.5,10719.5,70.01,2026-07-08T10:45:00
2026-07-08,DE-LU,11:00 - 11:15,9363.4,10912.1,10912.1,85.0,2026-07-08T11:00:00
2026-07-08,DE-LU,11:15 - 11:30,9344.1,11064.0,11064.0,74.26,2026-07-08T11:15:00
2026-07-08,DE-LU,11:30 - 11:45,9494.9,11199.7,11199.7,71.2,2026-07-08T11:30:00
2026-07-08,DE-LU,11:45 - 12:00,9482.4,11248.0,11248.0,53.84,2026-07-08T11:45:00
2026-07-08,DE-LU,12:00 - 12:15,9488.6,11533.3,11533.3,56.9,2026-07-08T12:00:00
2026-07-08,DE-LU,12:15 - 12:30,9431.6,11597.3,11597.3,56.19,2026-07-08T12:15:00
2026-07-08,DE-LU,12:30 - 12:45,9427.8,11659.2,11659.2,47.95,2026-07-08T12:30:00
2026-07-08,DE-LU,12:45 - 13:00,9508.4,11656.3,11656.3,34.99,2026-07-08T12:45:00
2026-07-08,DE-LU,13:00 - 13:15,9534.5,11706.6,11706.6,30.73,2026-07-08T13:00:00
2026-07-08,DE-LU,13:15 - 13:30,9404.7,11717.3,11717.3,20.06,2026-07-08T13:15:00
2026-07-08,DE-LU,13:30 - 13:45,9333.3,11766.2,11766.2,9.87,2026-07-08T13:30:00
2026-07-08,DE-LU,13:45 - 14:00,9346.4,11855.0,11855.0,8.32,2026-07-08T13:45:00
2026-07-08,DE-LU,14:00 - 14:15,9388.1,11893.2,11893.2,6.86,2026-07-08T14:00:00
2026-07-08,DE-LU,14:15 - 14:30,9395.5,11881.3,11881.3,8.25,2026-07-08T14:15:00
2026-07-08,DE-LU,14:30 - 14:45,9387.3,11875.4,11875.4,8.89,2026-07-08T14:30:00
2026-07-08,DE-LU,14:45 - 15:00,9354.0,11834.9,11834.9,7.61,2026-07-08T14:45:00
2026-07-08,DE-LU,15:00 - 15:15,9361.6,11827.2,11827.2,5.72,2026-07-08T15:00:00
2026-07-08,DE-LU,15:15 - 15:30,9331.3,11727.4,11727.4,4.62,2026-07-08T15:15:00
2026-07-08,DE-LU,15:30 - 15:45,9310.6,11645.6,11645.6,10.0,2026-07-08T15:30:00
2026-07-08,DE-LU,15:45 - 16:00,9264.7,11476.7,11476.7,18.82,2026-07-08T15:45:00
2026-07-08,DE-LU,16:00 - 16:15,9004.7,11245.2,11245.2,8.21,2026-07-08T16:00:00
2026-07-08,DE-LU,16:15 - 16:30,8978.2,11056.1,11056.1,16.45,2026-07-08T16:15:00
2026-07-08,DE-LU,16:30 - 16:45,8978.1,10964.2,10964.2,47.32,2026-07-08T16:30:00
2026-07-08,DE-LU,16:45 - 17:00,8951.3,10883.6,10883.6,68.1,2026-07-08T16:45:00
2026-07-08,DE-LU,17:00 - 17:15,8595.8,10754.6,10754.6,60.43,2026-07-08T17:00:00
2026-07-08,DE-LU,17:15 - 17:30,8608.6,10503.5,10503.5,79.42,2026-07-08T17:15:00
2026-07-08,DE-LU,17:30 - 17:45,8562.8,10175.1,10175.1,82.16,2026-07-08T17:30:00
2026-07-08,DE-LU,17:45 - 18:00,8546.7,9833.8,9833.8,87.22,2026-07-08T17:45:00
2026-07-08,DE-LU,18:00 - 18:15,8404.6,9659.0,9659.0,85.09,2026-07-08T18:00:00
2026-07-08,DE-LU,18:15 - 18:30,8286.2,9336.2,9336.2,91.76,2026-07-08T18:15:00
2026-07-08,DE-LU,18:30 - 18:45,8207.0,8976.0,8976.0,112.88,2026-07-08T18:30:00
2026-07-08,DE-LU,18:45 - 19:00,8259.9,8730.3,8730.3,127.99,2026-07-08T18:45:00
2026-07-08,DE-LU,19:00 - 19:15,8317.6,8759.7,8759.7,120.1,2026-07-08T19:00:00
2026-07-08,DE-LU,19:15 - 19:30,8301.1,8493.3,8493.3,133.01,2026-07-08T19:15:00
