delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,DE-LU,00 - 01,28200.3,26230.6,28200.3,140.33,2026-07-09T00:00:00
2026-07-09,DE-LU,01 - 02,28463.7,25270.3,28463.7,133.21,2026-07-09T01:00:00
2026-07-09,DE-LU,02 - 03,28608.0,25011.1,28608.0,127.32,2026-07-09T02:00:00
2026-07-09,DE-LU,03 - 04,28982.8,24309.4,28982.8,124.85,2026-07-09T03:00:00
2026-07-09,DE-LU,04 - 05,29172.5,23420.4,29172.5,125.44,2026-07-09T04:00:00
2026-07-09,DE-LU,05 - 06,30697.1,24007.5,30697.1,133.96,2026-07-09T05:00:00
2026-07-09,DE-LU,06 - 07,33040.5,26409.1,33040.5,149.15,2026-07-09T06:00:00
2026-07-09,DE-LU,07 - 08,35669.6,29866.6,35669.6,147.66,2026-07-09T07:00:00
2026-07-09,DE-LU,08 - 09,37759.7,33629.3,37759.7,138.3,2026-07-09T08:00:00
2026-07-09,DE-LU,09 - 10,37296.3,36661.7,37296.3,118.03,2026-07-09T09:00:00
2026-07-09,DE-LU,10 - 11,38591.5,38960.6,38960.6,99.63,2026-07-09T10:00:00
2026-07-09,DE-LU,11 - 12,39702.5,42816.4,42816.4,86.83,2026-07-09T11:00:00
2026-07-09,DE-LU,12 - 13,41002.9,45743.1,45743.1,66.69,2026-07-09T12:00:00
2026-07-09,DE-LU,13 - 14,41474.6,48046.6,48046.6,43.63,2026-07-09T13:00:00
2026-07-09,DE-LU,14 - 15,40764.6,48499.6,48499.6,38.01,2026-07-09T14:00:00
2026-07-09,DE-LU,15 - 16,40077.2,46729.4,46729.4,51.04,2026-07-09T15:00:00
2026-07-09,DE-LU,16 - 17,38699.0,43166.1,43166.1,81.01,2026-07-09T16:00:00
2026-07-09,DE-LU,17 - 18,36420.1,37449.4,37449.4,108.41,2026-07-09T17:00:00
2026-07-09,DE-LU,18 - 19,36801.0,33850.0,36801.0,130.41,2026-07-09T18:00:00
2026-07-09,DE-LU,19 - 20,36973.6,29943.1,36973.6,166.5,2026-07-09T19:00:00
2026-07-09,DE-LU,20 - 21,35500.3,26217.5,35500.3,210.7,2026-07-09T20:00:00
2026-07-09,DE-LU,21 - 22,34394.1,25354.5,34394.1,213.31,2026-07-09T21:00:00
2026-07-09,DE-LU,22 - 23,32612.2,24868.7,32612.2,183.97,2026-07-09T22:00:00
2026-07-09,DE-LU,23 - 24,30988.5,24551.9,30988.5,162.75,2026-07-09T23:00:00
