delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-11,CH,00 - 01,3779.5,3779.5,3779.5,149.1,2026-07-11T00:00:00
2026-07-11,CH,01 - 02,3153.0,3153.0,3153.0,143.51,2026-07-11T01:00:00
2026-07-11,CH,02 - 03,2785.2,2785.2,2785.2,140.1,2026-07-11T02:00:00
2026-07-11,CH,03 - 04,2714.6,2714.6,2714.6,138.07,2026-07-11T03:00:00
2026-07-11,CH,04 - 05,2799.1,2799.1,2799.1,137.53,2026-07-11T04:00:00
2026-07-11,CH,05 - 06,2752.2,2752.2,2752.2,135.88,2026-07-11T05:00:00
2026-07-11,CH,06 - 07,2764.0,2764.0,2764.0,130.0,2026-07-11T06:00:00
2026-07-11,CH,07 - 08,2320.7,2320.7,2320.7,119.54,2026-07-11T07:00:00
2026-07-11,CH,08 - 09,2547.3,2547.3,2547.3,103.01,2026-07-11T08:00:00
2026-07-11,CH,09 - 10,3280.1,3280.1,3280.1,69.0,2026-07-11T09:00:00
2026-07-11,CH,10 - 11,3846.2,3846.2,3846.2,21.17,2026-07-11T10:00:00
2026-07-11,CH,11 - 12,3770.8,3770.8,3770.8,5.29,2026-07-11T11:00:00
2026-07-11,CH,12 - 13,3472.3,3472.3,3472.3,1.0,2026-07-11T12:00:00
2026-07-11,CH,13 - 14,3547.5,3547.5,3547.5,0.23,2026-07-11T13:00:00
2026-07-11,CH,14 - 15,3520.5,3520.5,3520.5,2.09,2026-07-11T14:00:00
2026-07-11,CH,15 - 16,3646.5,3646.5,3646.5,4.45,2026-07-11T15:00:00
2026-07-11,CH,16 - 17,3837.7,3837.7,3837.7,17.5,2026-07-11T16:00:00
2026-07-11,CH,17 - 18,3180.3,3180.3,3180.3,87.0,2026-07-11T17:00:00
2026-07-11,CH,18 - 19,2442.3,2442.3,2442.3,115.1,2026-07-11T18:00:00
2026-07-11,CH,19 - 20,3581.2,3581.2,3581.2,144.1,2026-07-11T19:00:00
2026-07-11,CH,20 - 21,4159.1,4159.1,4159.1,152.63,2026-07-11T20:00:00
2026-07-11,CH,21 - 22,4191.6,4191.6,4191.6,155.75,2026-07-11T21:00:00
2026-07-11,CH,22 - 23,3763.9,3763.9,3763.9,150.0,2026-07-11T22:00:00
2026-07-11,CH,23 - 24,3666.0,3666.0,3666.0,141.0,2026-07-11T23:00:00
