delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-13,CH,00:00 - 00:15,363.7,148.5,363.7,131.94,2026-07-13T00:00:00
2026-07-13,CH,00:15 - 00:30,362.9,147.6,362.9,130.01,2026-07-13T00:15:00
2026-07-13,CH,00:30 - 00:45,352.2,144.0,352.2,129.41,2026-07-13T00:30:00
2026-07-13,CH,00:45 - 01:00,347.2,144.0,347.2,127.58,2026-07-13T00:45:00
2026-07-13,CH,01:00 - 01:15,364.2,154.6,364.2,128.43,2026-07-13T01:00:00
2026-07-13,CH,01:15 - 01:30,357.7,149.0,357.7,124.18,2026-07-13T01:15:00
2026-07-13,CH,01:30 - 01:45,355.2,147.5,355.2,123.7,2026-07-13T01:30:00
2026-07-13,CH,01:45 - 02:00,347.8,144.8,347.8,121.77,2026-07-13T01:45:00
2026-07-13,CH,02:00 - 02:15,366.0,126.3,366.0,122.93,2026-07-13T02:00:00
2026-07-13,CH,02:15 - 02:30,360.7,123.6,360.7,119.38,2026-07-13T02:15:00
2026-07-13,CH,02:30 - 02:45,355.1,125.0,355.1,119.78,2026-07-13T02:30:00
2026-07-13,CH,02:45 - 03:00,347.5,125.3,347.5,120.14,2026-07-13T02:45:00
2026-07-13,CH,03:00 - 03:15,345.1,139.6,345.1,119.95,2026-07-13T03:00:00
2026-07-13,CH,03:15 - 03:30,336.1,140.4,336.1,120.26,2026-07-13T03:15:00
2026-07-13,CH,03:30 - 03:45,330.9,140.9,330.9,121.92,2026-07-13T03:30:00
2026-07-13,CH,03:45 - 04:00,322.3,141.6,322.3,123.65,2026-07-13T03:45:00
2026-07-13,CH,04:00 - 04:15,310.3,200.3,310.3,118.69,2026-07-13T04:00:00
2026-07-13,CH,04:15 - 04:30,304.0,198.8,304.0,122.74,2026-07-13T04:15:00
2026-07-13,CH,04:30 - 04:45,297.7,205.4,297.7,125.76,2026-07-13T04:30:00
2026-07-13,CH,04:45 - 05:00,293.8,205.9,293.8,126.99,2026-07-13T04:45:00
2026-07-13,CH,05:00 - 05:15,292.9,301.7,301.7,126.47,2026-07-13T05:00:00
2026-07-13,CH,05:15 - 05:30,291.7,306.6,306.6,130.41,2026-07-13T05:15:00
2026-07-13,CH,05:30 - 05:45,295.2,314.3,314.3,137.08,2026-07-13T05:30:00
2026-07-13,CH,05:45 - 06:00,307.7,318.5,318.5,140.86,2026-07-13T05:45:00
2026-07-13,CH,06:00 - 06:15,308.4,413.2,413.2,147.0,2026-07-13T06:00:00
2026-07-13,CH,06:15 - 06:30,317.6,424.4,424.4,152.03,2026-07-13T06:15:00
2026-07-13,CH,06:30 - 06:45,329.7,430.1,430.1,151.13,2026-07-13T06:30:00
2026-07-13,CH,06:45 - 07:00,350.4,437.5,437.5,150.52,2026-07-13T06:45:00
2026-07-13,CH,07:00 - 07:15,374.5,386.9,386.9,170.52,2026-07-13T07:00:00
2026-07-13,CH,07:15 - 07:30,391.6,401.1,401.1,166.29,2026-07-13T07:15:00
2026-07-13,CH,07:30 - 07:45,401.5,415.9,415.9,153.97,2026-07-13T07:30:00
