delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-08,CH,00 - 01,2588.4,2588.4,2588.4,120.0,2026-07-08T00:00:00
2026-07-08,CH,01 - 02,2300.3,2300.3,2300.3,117.96,2026-07-08T01:00:00
2026-07-08,CH,02 - 03,2365.9,2365.9,2365.9,113.71,2026-07-08T02:00:00
2026-07-08,CH,03 - 04,2301.0,2301.0,2301.0,113.01,2026-07-08T03:00:00
2026-07-08,CH,04 - 05,2336.6,2336.6,2336.6,114.2,2026-07-08T04:00:00
2026-07-08,CH,05 - 06,2712.6,2712.6,2712.6,121.7,2026-07-08T05:00:00
2026-07-08,CH,06 - 07,3895.1,3895.1,3895.1,132.82,2026-07-08T06:00:00
2026-07-08,CH,07 - 08,4475.9,4475.9,4475.9,135.0,2026-07-08T07:00:00
2026-07-08,CH,08 - 09,3157.6,3157.6,3157.6,129.36,2026-07-08T08:00:00
2026-07-08,CH,09 - 10,2514.1,2514.1,2514.1,110.1,2026-07-08T09:00:00
2026-07-08,CH,10 - 11,3093.5,3093.5,3093.5,94.98,2026-07-08T10:00:00
2026-07-08,CH,11 - 12,3074.8,3074.8,3074.8,81.0,2026-07-08T11:00:00
2026-07-08,CH,12 - 13,3072.6,3072.6,3072.6,49.56,2026-07-08T12:00:00
2026-07-08,CH,13 - 14,3170.6,3170.6,3170.6,45.08,2026-07-08T13:00:00
2026-07-08,CH,14 - 15,3120.1,3120.1,3120.1,51.42,2026-07-08T14:00:00
2026-07-08,CH,15 - 16,2892.0,2892.0,2892.0,64.07,2026-07-08T15:00:00
2026-07-08,CH,16 - 17,2701.0,2701.0,2701.0,92.07,2026-07-08T16:00:00
2026-07-08,CH,17 - 18,2846.1,2846.1,2846.1,114.31,2026-07-08T17:00:00
2026-07-08,CH,18 - 19,2955.5,2955.5,2955.5,125.0,2026-07-08T18:00:00
2026-07-08,CH,19 - 20,4352.6,4352.6,4352.6,141.7,2026-07-08T19:00:00
2026-07-08,CH,20 - 21,4945.6,4945.6,4945.6,172.0,2026-07-08T20:00:00
2026-07-08,CH,21 - 22,4792.3,4792.3,4792.3,176.24,2026-07-08T21:00:00
2026-07-08,CH,22 - 23,4576.8,4576.8,4576.8,169.0,2026-07-08T22:00:00
2026-07-08,CH,23 - 24,5099.4,5099.4,5099.4,147.98,2026-07-08T23:00:00
