delivery_date,market_area,hours,Buy Volume (MWh),Sell Volume (MWh),Volume (MWh),Price (€/MWh),period_start
2026-07-09,SE3,00:00 - 00:15,15.7,589.9,589.9,73.43,2026-07-09T00:00:00
2026-07-09,SE3,00:15 - 00:30,15.5,591.4,591.4,73.66,2026-07-09T00:15:00
2026-07-09,SE3,00:30 - 00:45,9.5,595.1,595.1,73.03,2026-07-09T00:30:00
2026-07-09,SE3,00:45 - 01:00,9.5,595.3,595.3,70.6,2026-07-09T00:45:00
2026-07-09,SE3,01:00 - 01:15,16.0,594.3,594.3,73.06,2026-07-09T01:00:00
2026-07-09,SE3,01:15 - 01:30,16.0,595.2,595.2,70.56,2026-07-09T01:15:00
2026-07-09,SE3,01:30 - 01:45,12.1,595.3,595.3,70.48,2026-07-09T01:30:00
2026-07-09,SE3,01:45 - 02:00,10.0,595.8,595.8,70.17,2026-07-09T01:45:00
2026-07-09,SE3,02:00 - 02:15,16.0,593.7,593.7,69.4,2026-07-09T02:00:00
2026-07-09,SE3,02:15 - 02:30,16.0,590.0,590.0,67.95,2026-07-09T02:15:00
2026-07-09,SE3,02:30 - 02:45,10.0,595.2,595.2,69.33,2026-07-09T02:30:00
2026-07-09,SE3,02:45 - 03:00,10.0,591.6,591.6,68.28,2026-07-09T02:45:00
2026-07-09,SE3,03:00 - 03:15,14.8,605.3,605.3,67.94,2026-07-09T03:00:00
2026-07-09,SE3,03:15 - 03:30,8.8,602.7,602.7,67.67,2026-07-09T03:15:00
2026-07-09,SE3,03:30 - 03:45,8.8,589.9,589.9,67.66,2026-07-09T03:30:00
2026-07-09,SE3,03:45 - 04:00,8.8,587.2,587.2,69.03,2026-07-09T03:45:00
2026-07-09,SE3,04:00 - 04:15,8.8,582.1,582.1,66.82,2026-07-09T04:00:00
2026-07-09,SE3,04:15 - 04:30,8.8,583.6,583.6,67.81,2026-07-09T04:15:00
2026-07-09,SE3,04:30 - 04:45,8.8,576.1,576.1,69.76,2026-07-09T04:30:00
2026-07-09,SE3,04:45 - 05:00,8.8,571.2,571.2,70.82,2026-07-09T04:45:00
2026-07-09,SE3,05:00 - 05:15,3.8,571.8,571.8,69.6,2026-07-09T05:00:00
2026-07-09,SE3,05:15 - 05:30,3.8,542.8,542.8,72.07,2026-07-09T05:15:00
2026-07-09,SE3,05:30 - 05:45,3.8,539.4,539.4,73.78,2026-07-09T05:30:00
